loc,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
46,3,3,0,7,15,3,0,7,3,2.0,0.0,0,0.7777777779999999,0.5555555560000001,0,0,14.33333333,3,1.3333,0
523,8,2,0,20,62,0,1,20,4,0.535714286,1.0,1,0.333333333,0.404761905,1,2,63.875,4,1.625,1
35,6,1,0,11,13,15,0,11,6,2.0,0.0,0,0.0,0.36111111100000004,0,0,4.833333333,1,0.8333,0
220,7,1,4,20,32,9,17,4,5,0.5,1.0,0,0.0,0.333333333,0,0,30.14285714,7,2.5714,0
1,1,1,0,1,1,0,1,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
570,8,2,0,21,64,0,1,21,4,0.535714286,1.0,1,0.333333333,0.404761905,1,2,69.75,4,1.625,0
379,8,1,0,16,55,14,4,12,6,0.828571429,1.0,1,0.0,0.333333333,0,0,45.75,12,3.0,0
206,6,3,0,10,24,11,1,9,4,0.8666666670000001,0.666666667,0,0.428571429,0.46666666700000003,1,1,32.83333333,9,2.8333,0
43,3,3,0,2,7,1,1,1,3,2.0,0.0,0,0.882352941,0.7777777779999999,2,2,13.33333333,2,1.3333,0
98,6,2,0,13,24,13,0,13,3,0.8666666670000001,0.333333333,0,0.6,0.4,1,2,14.83333333,4,1.3333,0
336,11,1,0,11,38,0,2,9,7,0.56,1.0,1,0.0,0.28,0,0,29.09090909,3,1.3636,0
32,4,1,0,8,8,4,1,7,2,0.666666667,1.0,1,0.0,0.5,0,0,6.75,2,0.75,1
46,2,2,0,8,14,1,0,8,2,2.0,0.0,0,0.875,0.75,0,0,22.0,1,0.5,0
12,2,1,0,2,3,1,2,0,1,1.0,0.0,0,0.0,1.0,0,0,4.0,0,0.0,0
228,7,3,0,12,32,17,1,11,4,0.8888888890000001,0.333333333,0,0.642857143,0.3666666670000001,1,2,31.14285714,10,2.8571,0
139,3,2,0,10,25,3,0,10,3,2.0,0.0,0,0.75,0.5555555560000001,0,0,45.33333333,10,3.6667,0
483,16,2,0,13,60,34,4,9,9,0.8666666670000001,0.375,0,0.46428571399999996,0.258928571,0,0,28.6875,8,2.4375,1
145,4,1,0,12,25,2,2,10,2,0.5,1.0,0,0.0,0.333333333,0,0,34.75,12,3.5,0
133,4,2,0,10,29,4,0,10,3,0.666666667,1.0,0,0.6,0.666666667,0,0,32.0,6,1.75,0
35,6,1,0,11,13,15,0,11,6,2.0,0.0,0,0.0,0.36111111100000004,0,0,4.833333333,1,0.8333,0
18,3,5,0,6,6,3,2,5,3,2.0,0.0,0,0.9896907220000001,0.5,0,0,5.0,1,0.3333,0
175,4,2,0,13,28,2,0,13,3,0.666666667,1.0,0,0.6,0.666666667,0,0,42.0,5,1.5,0
40,2,2,7,12,14,1,7,5,1,2.0,0.0,0,0.857142857,0.666666667,0,0,19.0,3,1.5,0
257,6,1,0,8,47,13,0,8,3,0.8,0.5,0,0.0,0.2,0,0,41.5,6,1.5,1
76,3,1,0,6,7,0,3,3,3,0.25,1.0,0,0.0,0.5555555560000001,0,0,23.66666667,4,1.6667,0
17,3,1,1,2,4,0,1,1,3,0.0,1.0,0,0.0,0.666666667,0,0,4.333333333,1,0.6667,0
17,3,4,0,88,6,3,88,0,3,1.5,1.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,0
75,9,1,0,2,12,22,1,1,9,0.8125,1.0,2,0.0,0.288888889,0,0,6.8888888889999995,4,1.2222,0
1,1,1,0,14,1,0,11,3,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
93,5,3,0,7,17,8,2,5,3,0.833333333,0.666666667,0,0.8235294120000001,0.5,2,2,17.0,6,1.8,0
2,2,1,0,4,2,1,2,2,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
0,0,1,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
8,8,1,0,10,8,28,7,3,8,2.0,0.0,0,0.0,0.4375,0,0,0.0,1,1.0,0
167,4,2,0,13,27,2,0,13,3,0.666666667,1.0,0,0.6,0.666666667,0,0,40.0,5,1.5,0
940,15,1,0,23,75,49,10,13,10,0.28571428600000004,1.0,0,0.0,0.154761905,0,0,61.6,12,3.4667,1
161,4,2,0,14,30,2,0,14,3,0.666666667,1.0,0,0.6,0.666666667,0,0,38.0,8,2.25,0
430,8,1,0,31,96,28,4,27,7,2.0,0.0,0,0.0,0.2,0,0,52.75,6,2.875,1
235,9,1,0,24,45,32,0,24,3,0.875,1.0,0,0.0,0.270833333,0,0,24.66666667,7,1.8889,1
106,6,2,0,10,20,0,4,7,4,0.533333333,1.0,1,0.5555555560000001,0.4,1,2,16.16666667,2,0.8333,0
77,2,1,0,12,14,0,1,12,2,0.0,1.0,0,0.0,0.75,0,0,37.0,4,2.0,0
77,5,1,0,23,23,8,14,9,2,0.5,1.0,0,0.0,0.4375,0,0,14.2,2,1.0,0
1,1,1,0,1,1,0,1,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
103,5,1,0,16,24,8,9,7,3,0.875,0.5,0,0.0,0.35,0,0,19.2,4,1.2,0
564,9,2,0,9,49,4,2,7,8,0.625,1.0,0,0.6190476189999999,0.37777777799999995,0,0,61.33333333,11,3.0,1
1,1,1,0,5,1,0,3,2,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
106,6,2,0,10,20,0,4,7,4,0.533333333,1.0,1,0.5555555560000001,0.4,1,2,16.16666667,2,0.8333,0
104,7,1,0,1,8,0,1,0,7,0.7222222220000001,1.0,0,0.0,0.428571429,0,0,13.0,5,1.4286,0
169,10,1,0,7,22,11,3,4,10,0.622222222,1.0,2,0.0,0.316666667,0,0,15.4,7,1.9,0
390,12,2,0,10,37,14,2,8,12,0.8311688309999999,0.7142857140000001,0,0.541666667,0.3,0,0,30.91666667,30,3.3333,0
177,15,1,0,11,38,81,2,10,6,0.857142857,1.0,0,0.0,0.16071428599999998,0,0,10.4,1,0.8667,1
93,3,1,0,14,19,1,2,12,2,0.5,1.0,0,0.0,0.5,0,0,29.0,7,2.3333,1
146,6,1,0,14,22,15,5,9,5,2.0,0.0,0,0.0,0.5,0,0,23.33333333,4,2.3333,0
31,4,3,0,5,9,4,0,5,3,0.666666667,1.0,0,0.818181818,0.666666667,0,0,6.5,1,0.5,0
589,12,2,0,10,67,52,0,10,8,0.848484848,0.666666667,0,0.375,0.363636364,2,4,47.83333333,8,2.25,0
740,25,1,0,32,86,174,11,21,22,0.868055556,1.0,2,0.0,0.333333333,0,0,28.12,11,2.48,1
10,1,1,0,0,2,0,0,0,1,2.0,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
459,15,2,0,18,58,43,2,16,10,0.8730158729999999,0.666666667,0,0.31578947399999996,0.22448979600000002,0,0,29.0,23,2.6667,1
976,50,1,0,46,108,697,27,20,48,0.871985158,0.9090909090000001,2,0.0,0.135007849,0,0,18.3,8,2.1,1
545,9,1,0,14,68,28,1,13,3,0.75,0.666666667,1,0.0,0.23214285699999998,0,0,59.22222222,25,5.2222,0
46,3,3,0,7,15,3,0,7,3,2.0,0.0,0,0.7777777779999999,0.5555555560000001,0,0,14.33333333,3,1.3333,0
454,18,2,0,13,60,65,3,10,9,0.9037433159999999,0.454545455,0,0.272727273,0.25210084,0,0,23.61111111,7,1.8889,0
3,3,1,0,11,3,3,10,1,3,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
100,3,3,0,9,23,3,0,9,3,2.0,0.0,0,0.7777777779999999,0.5555555560000001,0,0,32.33333333,6,2.3333,0
148,3,1,0,11,28,1,0,11,2,0.625,1.0,0,0.0,0.666666667,0,0,47.0,8,2.6667,0
595,24,2,0,28,87,150,2,26,18,0.873517787,0.727272727,0,0.36111111100000004,0.2,0,0,23.33333333,16,2.9167,1
232,6,1,0,10,21,3,2,8,5,1.0,1.0,0,0.0,0.6,0,0,37.0,10,4.5,0
4,1,1,0,0,2,0,0,0,1,2.0,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
72,6,3,0,10,20,13,0,10,4,1.04,0.8,0,0.75,0.4,2,3,10.16666667,1,0.6667,0
31,4,3,0,5,9,4,0,5,3,0.666666667,1.0,0,0.818181818,0.666666667,0,0,6.5,1,0.5,0
218,4,2,0,8,25,2,0,8,3,0.666666667,1.0,0,0.6,0.666666667,0,0,51.5,14,3.75,0
30,4,3,0,5,9,4,0,5,3,0.666666667,1.0,0,0.666666667,0.666666667,0,0,6.25,1,0.5,0
70,9,1,0,10,12,26,7,3,8,0.9285714290000001,0.428571429,0,0.0,0.375,0,0,6.0,1,0.7778,0
229,15,1,17,22,33,7,17,5,5,0.47619047600000003,1.0,0,0.0,0.380952381,0,0,14.06666667,4,2.3333,0
117,12,2,0,15,28,54,1,14,12,0.590909091,1.0,1,0.47619047600000003,0.21875,1,3,8.583333332999999,1,0.9167,0
359,17,2,0,14,53,78,4,10,13,0.8125,1.0,2,0.25,0.27678571399999996,1,1,19.64705882,17,2.5882,1
4,4,1,0,74,4,6,74,1,4,2.0,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
295,15,2,0,13,48,63,3,10,13,0.830357143,0.875,2,0.235294118,0.255102041,1,1,18.13333333,12,2.0,1
20,3,1,0,2,4,0,2,0,3,0.0,1.0,0,0.0,1.0,0,0,5.333333333,1,0.6667,0
46,3,3,0,7,15,3,0,7,3,2.0,0.0,0,0.7777777779999999,0.5555555560000001,0,0,14.33333333,3,1.3333,0
73,7,1,11,13,14,0,11,2,7,0.5,1.0,0,0.0,0.523809524,0,0,9.142857142999999,4,1.4286,0
206,5,2,0,14,33,6,0,14,3,0.8,0.8,0,0.25,0.4166666670000001,0,0,39.2,5,1.4,0
319,12,1,0,12,37,2,5,7,8,0.772727273,1.0,0,0.0,0.25974026,0,0,24.75,7,2.5833,1
106,2,1,0,14,6,1,11,3,1,1.977777778,0.0,0,0.0,1.0,0,0,7.0,0,0.0,1
106,5,2,0,9,28,6,0,9,3,0.833333333,0.666666667,0,0.25,0.4166666670000001,0,0,19.6,2,0.8,0
2,2,1,0,10,2,1,8,2,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
350,23,2,0,15,59,203,3,12,21,0.924242424,0.916666667,2,0.16,0.21022727300000002,1,1,13.69565217,13,1.6957,0
63,2,1,0,19,15,1,7,15,2,2.0,0.0,0,0.0,0.5,0,0,30.5,7,3.5,1
48,48,1,0,71,48,1128,65,10,48,2.0,0.0,0,0.0,0.138257576,0,0,0.0,1,1.0,0
167,8,2,0,10,29,0,2,8,8,0.5,1.0,1,0.65,0.270833333,0,0,19.625,6,2.125,1
211,7,1,3,19,32,9,16,4,5,0.5,1.0,0,0.0,0.333333333,0,0,28.85714286,9,2.8571,0
7,7,1,0,46,7,21,46,1,7,2.0,0.0,0,0.0,0.428571429,0,0,0.0,1,1.0,0
113,3,1,0,9,13,0,1,8,3,0.0,1.0,1,0.0,0.533333333,0,0,35.66666667,1,0.3333,0
219,8,2,0,8,32,0,2,6,8,0.571428571,1.0,2,0.65,0.375,0,0,26.0,15,2.625,1
242,5,1,1,21,47,0,2,19,2,0.25,1.0,0,0.0,0.5,0,0,47.0,4,1.6,0
200,3,1,0,11,35,1,0,11,2,0.625,1.0,0,0.0,0.666666667,0,0,64.33333333,11,3.6667,0
620,9,1,0,38,102,30,1,37,3,0.625,1.0,0,0.0,0.19642857100000002,0,0,67.77777778,6,2.2222,1
30,4,3,0,5,9,4,0,5,3,0.666666667,1.0,0,0.6,0.666666667,0,0,6.25,1,0.5,0
594,21,2,0,21,73,110,2,19,18,0.84,1.0,1,0.393939394,0.185714286,0,0,26.80952381,15,2.4286,0
182,4,2,0,10,23,4,0,10,3,0.666666667,1.0,0,0.6,0.666666667,0,0,44.0,15,4.0,0
60,3,3,0,2,8,3,1,1,3,1.5,0.0,0,1.0,0.5555555560000001,0,0,15.0,0,0.0,0
70,3,3,0,7,16,3,2,5,3,2.0,0.0,0,0.916666667,0.833333333,1,2,22.33333333,8,3.0,1
128,7,2,0,12,30,7,0,12,3,0.7777777779999999,0.666666667,0,0.166666667,0.4166666670000001,0,0,16.85714286,3,1.0,0
4,4,1,0,8,4,6,6,2,4,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
192,4,1,1,18,40,4,2,16,2,0.833333333,0.5,0,0.0,0.444444444,0,0,46.5,1,0.5,0
1,1,1,0,2,1,0,2,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
537,10,1,0,15,53,25,8,7,7,0.222222222,1.0,0,0.0,0.222222222,0,0,52.6,10,2.9,1
173,6,2,0,15,35,13,0,15,3,0.8666666670000001,0.333333333,0,0.6,0.4,1,2,27.33333333,8,2.0,0
140,4,2,0,11,24,6,0,11,3,1.0,1.0,0,0.75,0.5555555560000001,0,0,33.75,6,1.75,0
382,13,1,0,14,45,10,2,12,8,0.583333333,1.0,1,0.0,0.19047619,0,0,28.0,4,1.4615,0
1,1,1,0,2,1,0,2,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
143,3,1,0,12,29,1,1,11,2,0.5,1.0,0,0.0,0.5,0,0,46.33333333,12,4.0,0
865,27,3,0,11,92,349,1,11,26,1.0307692309999998,1.0,0,0.6190476189999999,0.164835165,1,2,30.48148148,11,1.6296,0
193,4,3,0,11,26,4,0,11,3,0.666666667,1.0,0,0.666666667,0.666666667,0,0,47.0,10,2.75,0
12,2,1,0,2,3,1,2,0,1,1.0,0.0,0,0.0,1.0,0,0,4.0,0,0.0,0
230,6,1,0,15,32,9,1,14,2,1.0,0.7777777779999999,1,0.0,0.32,0,0,35.83333333,14,2.8333,0
101,4,1,0,11,23,2,1,10,2,0.583333333,1.0,0,0.0,0.333333333,0,0,23.25,4,1.25,0
143,5,1,0,8,18,0,2,6,5,0.25,1.0,0,0.0,0.6,0,0,27.4,5,3.0,0
114,3,2,0,8,24,3,0,8,3,2.0,0.0,0,0.75,0.5555555560000001,0,0,37.0,7,2.6667,0
6,6,1,0,13,6,15,12,1,6,2.0,0.0,0,0.0,0.45833333299999995,0,0,0.0,1,1.0,0
60,3,3,0,2,8,3,1,1,3,1.5,0.0,0,1.0,0.5555555560000001,0,0,15.0,0,0.0,0
336,11,1,0,11,38,0,2,9,7,0.56,1.0,1,0.0,0.28,0,0,29.09090909,3,1.3636,0
274,9,1,0,24,61,30,0,24,6,0.9375,0.75,0,0.0,0.267857143,0,0,29.0,2,0.8889,0
918,16,2,1,17,66,58,3,14,14,0.8,1.0,0,0.46428571399999996,0.333333333,0,0,56.0,16,2.6875,1
81,2,1,0,11,6,1,8,3,1,1.9692307690000002,0.0,0,0.0,1.0,0,0,7.0,0,0.0,1
63,2,2,0,11,14,1,1,11,1,2.0,0.0,0,0.857142857,0.75,1,2,30.5,4,2.0,0
8,8,1,0,4,8,28,4,0,8,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
357,15,2,0,21,53,27,2,19,14,0.728571429,1.0,3,0.481481481,0.192592593,0,0,22.46666667,13,1.8667,1
101,4,1,0,11,23,2,1,10,2,0.583333333,1.0,0,0.0,0.333333333,0,0,23.25,4,1.25,0
47,9,2,0,6,10,22,3,3,9,0.791666667,0.666666667,1,0.333333333,0.27777777800000003,0,0,3.888888889,1,0.8889,0
4,4,1,0,7,4,6,6,1,4,2.0,0.0,0,0.0,0.7,0,0,0.0,1,1.0,0
145,2,2,0,16,21,1,1,16,1,2.0,0.0,0,0.857142857,0.75,1,3,71.5,8,4.0,1
158,8,1,0,8,21,16,3,5,5,0.625,0.875,0,0.0,0.514285714,0,0,17.75,5,1.75,0
267,11,3,0,11,36,17,2,9,9,0.7333333329999999,0.833333333,0,0.608695652,0.3,2,2,22.72727273,8,1.9091,0
673,17,1,0,23,77,34,4,19,15,0.8482142859999999,0.7142857140000001,6,0.0,0.2421875,0,0,37.76470588,30,3.4118,0
845,27,3,0,11,90,349,1,11,26,1.0307692309999998,1.0,0,0.6190476189999999,0.164835165,1,2,29.74074074,11,1.6296,0
1,1,1,0,5,1,0,3,2,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
200,18,1,0,2,28,87,1,1,18,0.852941176,1.0,0,0.0,0.36111111100000004,0,0,9.666666667000001,1,0.9444,0
132,4,1,0,13,21,4,4,9,3,0.666666667,1.0,0,0.0,0.4,0,0,31.75,6,2.75,0
384,5,2,0,9,42,4,0,9,3,0.8035714290000001,1.0,0,0.5,0.5,0,0,73.0,28,6.8,0
394,12,1,0,29,64,38,1,28,11,0.818181818,1.0,2,0.0,0.238636364,0,0,31.33333333,11,2.0833,1
31,4,3,0,5,9,4,0,5,3,0.666666667,1.0,0,0.818181818,0.666666667,0,0,6.5,1,0.5,0
598,4,1,0,19,69,2,1,18,2,0.583333333,1.0,0,0.0,0.333333333,0,0,147.5,40,10.25,0
2,2,1,0,7,2,1,5,2,2,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
145,3,3,0,11,27,3,0,11,3,2.0,0.0,0,0.7777777779999999,0.5555555560000001,0,0,47.33333333,10,3.6667,0
227,10,2,0,9,36,11,2,7,8,0.796296296,0.833333333,1,0.428571429,0.288888889,0,0,21.1,12,1.9,0
220,5,2,0,11,38,8,1,11,1,0.75,1.0,1,0.75,0.4375,2,4,42.8,12,2.8,0
27,4,2,0,4,8,4,0,4,3,0.666666667,1.0,0,0.6,0.666666667,0,0,5.5,1,0.5,0
30,4,3,0,5,9,4,0,5,3,0.666666667,1.0,0,0.666666667,0.666666667,0,0,6.25,1,0.5,0
481,51,1,0,4,71,1025,1,3,47,0.86,1.0,0,0.0,0.236666667,0,0,8.274509804,3,1.2157,0
9,2,3,0,7,4,1,5,2,2,2.0,0.0,0,0.933333333,0.75,0,0,3.5,1,0.5,0
197,13,1,0,9,32,30,3,6,10,0.833333333,0.857142857,2,0.0,0.3666666670000001,0,0,13.61538462,5,1.4615,0
279,19,1,0,16,50,105,4,12,15,0.87037037,0.8888888890000001,3,0.0,0.222222222,0,0,13.21052632,7,1.4737,0
39,4,3,0,9,13,6,0,9,4,2.0,0.0,0,0.8,0.583333333,2,2,8.75,1,0.75,0
4,4,1,0,8,4,6,6,2,4,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
50,2,2,0,11,16,1,5,6,2,2.0,0.0,0,0.9285714290000001,0.75,0,0,24.0,5,2.5,1
20,2,2,0,7,9,1,0,7,2,2.0,0.0,0,0.875,0.75,0,0,9.0,1,0.5,0
107,3,2,0,10,21,3,0,10,3,2.0,0.0,0,0.75,0.5555555560000001,0,0,34.66666667,11,4.0,0
123,6,1,0,20,37,13,1,19,3,0.7,0.5,0,0.0,0.28,0,0,19.16666667,8,1.8333,0
235,9,1,0,10,30,6,7,5,5,0.671875,0.125,0,0.0,0.34375,0,0,24.22222222,3,1.1111,1
126,4,1,0,13,22,2,1,12,2,0.583333333,1.0,0,0.0,0.333333333,0,0,29.5,6,1.75,0
220,8,1,1,10,41,20,1,9,5,0.857142857,0.666666667,0,0.0,0.35714285700000004,0,0,26.125,14,2.375,0
105,4,3,0,12,25,4,3,9,2,0.7777777779999999,0.666666667,0,0.875,0.444444444,2,2,24.5,7,2.0,0
114,7,1,0,9,22,5,0,9,7,0.7,1.0,1,0.0,0.39285714299999996,0,0,14.57142857,5,1.4286,0
181,8,1,18,34,36,22,18,16,0,0.771428571,1.0,0,0.0,0.346938776,0,0,21.0,5,1.75,0
65,6,1,0,13,14,5,3,10,4,0.75,0.75,2,0.0,0.2,0,0,9.166666667000001,1,0.6667,0
56,3,2,0,10,16,3,0,10,3,2.0,0.0,0,0.75,0.5555555560000001,0,0,17.66666667,4,1.6667,0
128,3,2,0,13,27,3,0,13,3,2.0,0.0,0,0.75,0.5555555560000001,0,0,41.66666667,8,3.0,0
80,5,3,0,7,18,8,1,6,2,0.75,1.0,1,0.8125,0.5,2,5,14.8,3,1.2,1
179,4,1,0,4,31,0,4,0,2,0.5,1.0,0,0.0,0.333333333,0,0,42.75,4,2.0,0
33,3,3,0,5,12,3,1,4,3,2.0,0.0,0,0.7777777779999999,0.5555555560000001,0,0,10.0,2,1.0,0
46,2,2,7,14,15,1,7,7,1,2.0,0.0,0,0.75,0.5,0,0,22.0,3,1.5,0
260,4,2,0,10,28,2,0,10,3,0.666666667,1.0,0,0.6,0.666666667,0,0,62.75,19,5.0,0
377,17,3,0,23,54,76,10,13,14,0.868055556,0.8888888890000001,0,0.482758621,0.3,3,3,20.64705882,24,2.2353,0
46,2,2,7,14,15,1,7,7,1,2.0,0.0,0,0.75,0.5,0,0,22.0,3,1.5,0
171,6,1,0,4,26,9,1,4,3,0.9,1.0,0,0.0,0.2,0,0,27.16666667,1,0.6667,1
148,4,2,0,10,27,4,0,10,3,0.666666667,1.0,0,0.6,0.666666667,0,0,35.75,10,2.75,0
71,4,2,0,8,18,4,2,6,2,0.7777777779999999,0.666666667,0,0.75,0.444444444,0,0,16.0,5,1.5,0
218,4,3,0,9,29,2,0,9,3,0.666666667,1.0,0,0.666666667,0.666666667,0,0,52.75,16,4.25,0
558,7,1,0,7,42,9,3,4,4,0.333333333,1.0,0,0.0,0.3,0,0,78.57142857,12,3.2857,1
231,15,2,0,16,50,59,2,15,14,0.875,0.875,0,0.133333333,0.23809523800000001,0,0,13.86666667,3,1.0667,0
288,5,1,0,6,26,0,4,3,5,0.25,1.0,0,0.0,0.6,0,0,56.2,9,4.2,0
445,15,1,0,26,77,99,0,26,6,0.35714285700000004,1.0,0,0.0,0.314285714,0,0,28.6,19,2.6,1
57,2,1,0,1,13,0,1,0,2,0.0,0.0,0,0.0,0.625,0,0,26.0,1,0.5,0
45,3,3,0,8,14,3,0,8,3,2.0,0.0,0,0.7777777779999999,0.5555555560000001,0,0,14.0,3,1.3333,0
806,54,1,0,34,136,1269,8,28,50,0.959468903,0.9259259259999999,4,0.0,0.11901306199999999,0,0,13.42592593,23,1.3704,0
102,2,1,0,14,16,0,1,14,2,0.0,1.0,0,0.0,0.75,0,0,49.5,6,3.0,0
8,8,1,0,4,8,28,4,0,8,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
10,10,1,0,33,10,45,30,5,10,2.0,0.0,0,0.0,0.283333333,0,0,0.0,1,1.0,0
326,15,2,0,15,42,27,6,9,12,0.726190476,0.833333333,1,0.27777777800000003,0.4,1,1,20.33333333,7,2.4667,0
46,10,1,0,6,11,35,3,3,10,0.851851852,0.666666667,1,0.0,0.26666666699999997,0,0,3.3,1,0.9,0
199,16,1,0,4,29,58,1,3,15,0.8583333329999999,1.0,0,0.0,0.27777777800000003,0,0,10.9375,9,1.5625,1
334,7,1,0,9,51,5,1,9,4,0.708333333,0.75,0,0.0,0.4166666670000001,0,0,46.14285714,23,3.8571,0
473,15,2,0,17,68,43,2,15,9,0.825396825,0.7777777779999999,0,0.31578947399999996,0.223214286,0,0,29.93333333,10,1.8,1
444,17,2,0,14,58,100,2,12,11,0.90625,1.0,2,0.46428571399999996,0.3,0,0,24.64705882,12,2.0588,1
558,7,1,0,7,42,9,3,4,4,0.333333333,1.0,0,0.0,0.3,0,0,78.57142857,12,3.2857,0
87,6,3,0,10,23,13,0,10,3,0.8666666670000001,0.333333333,0,0.692307692,0.4,1,2,13.0,3,1.1667,0
113,7,1,0,1,8,0,1,0,7,0.7222222220000001,1.0,0,0.0,0.428571429,0,0,14.28571429,7,1.7143,0
727,8,2,2,13,60,12,4,10,1,0.75,0.0,0,0.333333333,0.6785714290000001,0,0,88.375,23,5.125,0
313,8,1,0,27,64,20,0,27,6,0.7857142859999999,1.0,1,0.0,0.333333333,0,0,37.875,2,0.875,1
154,6,1,0,6,22,0,4,3,5,0.0,1.0,0,0.0,0.5,0,0,24.5,7,3.0,0
242,6,1,0,17,32,11,1,16,2,1.044444444,0.7777777779999999,1,0.0,0.333333333,0,0,37.83333333,13,2.8333,1
503,4,1,0,17,57,2,1,16,2,0.583333333,1.0,0,0.0,0.333333333,0,0,123.75,30,7.75,1
191,8,1,0,17,38,20,1,17,3,0.642857143,1.0,1,0.0,0.244897959,0,0,22.625,6,1.625,1
190,6,2,0,12,34,13,0,12,3,0.8666666670000001,0.333333333,0,0.6,0.4,1,2,30.16666667,10,2.3333,0
55,6,2,0,10,13,1,4,6,4,0.7333333329999999,0.666666667,1,0.5,0.4,1,1,7.666666667,1,0.6667,0
2,2,1,0,8,2,1,6,2,2,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
190,8,1,17,31,36,22,17,14,0,0.771428571,1.0,0,0.0,0.346938776,0,0,22.125,5,1.75,1
230,7,1,1,10,38,13,1,9,5,0.75,1.0,0,0.0,0.375,0,0,31.57142857,20,3.4286,0
289,5,2,0,11,33,6,0,11,3,0.833333333,0.666666667,0,0.25,0.4166666670000001,0,0,56.2,19,4.2,0
75,9,1,0,2,12,22,1,1,9,0.8125,1.0,2,0.0,0.288888889,0,0,6.8888888889999995,4,1.2222,0
27,4,2,0,4,8,4,0,4,3,0.666666667,1.0,0,0.333333333,0.666666667,0,0,5.5,1,0.5,0
91,2,1,0,14,14,1,7,10,2,2.0,0.0,0,0.0,0.5,0,0,44.5,7,3.5,0
3,3,1,0,4,3,3,2,2,3,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
1164,53,1,0,37,144,1172,9,30,47,0.9415680470000001,0.961538462,4,0.0,0.134615385,0,0,20.47169811,39,1.8302,1
35,3,4,0,4,13,1,0,4,3,2.0,0.0,0,0.9642857140000001,0.5555555560000001,1,6,10.66666667,1,0.6667,1
468,8,1,0,11,56,20,1,10,4,0.7142857140000001,1.0,1,0.0,0.261904762,0,0,57.0,31,5.125,1
2,2,1,0,11,2,1,8,3,2,2.0,0.0,0,0.0,0.833333333,0,0,0.0,1,1.0,1
9,2,3,0,8,4,1,6,2,2,2.0,0.0,0,0.956521739,0.75,0,0,3.5,1,0.5,0
319,5,3,0,20,51,0,4,16,5,0.0,1.0,1,0.818181818,0.666666667,2,3,62.6,23,6.4,1
1,1,1,0,10,1,0,9,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
828,28,2,0,31,106,216,2,29,20,0.877492877,0.692307692,3,0.325,0.203571429,0,0,28.10714286,17,3.2143,1
1,1,1,0,12,1,0,10,2,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
30,4,1,0,7,7,4,1,6,2,0.666666667,1.0,1,0.0,0.5,0,0,6.25,2,0.75,0
165,14,1,0,8,27,35,3,5,14,0.7435897440000001,1.0,2,0.0,0.255102041,0,0,10.35714286,5,1.5714,0
56,6,1,0,7,12,1,6,2,6,0.666666667,0.0,0,0.0,0.5555555560000001,0,0,7.833333333,1,0.8333,0
46,10,1,0,7,11,35,4,3,10,0.851851852,0.666666667,1,0.0,0.26666666699999997,0,0,3.3,1,0.9,0
126,5,1,0,11,18,10,2,9,4,1.0,1.0,0,0.0,0.583333333,0,0,24.0,1,0.6,0
56,3,2,0,10,16,3,0,10,3,2.0,0.0,0,0.75,0.5555555560000001,0,0,17.66666667,4,1.6667,1
42,2,1,0,11,8,0,1,10,2,0.0,1.0,0,0.0,0.75,0,0,19.5,3,1.5,0
14,2,3,0,5,5,1,1,4,2,2.0,0.0,0,0.8,0.5,0,0,6.0,1,0.5,0
116,5,2,0,8,20,8,0,8,3,1.107142857,0.857142857,0,0.25,0.4166666670000001,0,0,20.8,7,1.8,0
176,10,2,7,14,35,0,7,7,10,0.0,1.0,0,0.590909091,0.283333333,0,0,16.5,3,1.5,1
