loc,ACD,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOF_avg,NOF_max,NOF_sum,NOI,NOM_avg,NOM_max,NOM_sum,NOT,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,VG_avg,VG_max,VG_sum,bug
14,0,1.0,2,3,1.0,1,3,1.0,1,3,1.0,1,1,0,3.0,3,3,1,0.0,0,0,0.0,0,0,0.333333333,1,1,1.0,1,3,0
60,0,2.166666667,9,13,5.666666667,13,34,1.333333333,2,8,4.0,4,4,0,6.0,6,6,1,0.0,0,0,0.0,0,0,0.833333333,2,5,1.5,2,9,0
7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,3.0,3,3,0,0.0,0,0,0.0,0,0,1.0,1,3,0.0,0,0,0
64,0,0.7142857140000001,1,5,5.714285714,12,40,1.571428571,3,11,2.0,2,2,0,7.0,7,7,1,0.0,0,0,0.0,0,0,1.0,3,7,2.857142857,5,20,0
21,0,0.0,0,0,0.0,0,0,0.0,0,0,5.0,5,5,1,12.0,12,12,0,0.0,0,0,0.0,0,0,0.4166666670000001,1,5,0.0,0,0,0
40,0,2.333333333,7,14,3.333333333,8,20,1.666666667,3,10,2.0,2,2,0,6.0,6,6,1,1.0,1,1,0.0,0,0,1.0,2,6,1.666666667,3,10,0
80,0,1.642857143,11,23,2.785714286,17,39,1.285714286,4,18,7.0,7,7,0,12.0,12,12,1,0.0,0,0,2.0,2,2,0.7142857140000001,3,10,1.214285714,3,17,0
92,2,4.285714286,8,30,8.142857142999999,17,57,2.0,4,14,2.0,2,2,0,7.0,7,7,1,1.0,1,1,0.0,0,0,1.142857143,2,8,2.571428571,6,18,0
6,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0
19,0,0.0,0,0,0.0,0,0,0.0,0,0,12.0,12,12,0,0.0,0,0,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0
8,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,4.0,4,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0
280,0,2.785714286,17,78,6.214285714,34,174,1.785714286,6,50,2.2,5,11,0,5.6,13,28,1,0.0,0,0,0.0,0,0,1.071428571,3,30,2.321428571,8,65,1
66,0,2.75,6,22,3.875,11,31,1.625,4,13,1.0,1,1,0,8.0,8,8,1,1.0,1,1,0.0,0,0,0.25,1,2,1.75,4,14,0
8,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,0,0.0,0,0,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0
16,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,9.0,9,9,0,4.0,4,4,0.0,0,0,0.111111111,1,1,0.0,0,0,0
11,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,7.0,7,7,0,0.0,0,0,0.0,0,0,0.428571429,1,3,0.0,0,0,0
878,0,5.319148936,48,250,16.19148936,151,761,2.106382979,9,99,8.0,13,16,0,23.5,47,47,1,0.0,0,0,0.0,0,0,1.021276596,7,48,6.212765957,44,292,1
615,0,1.475247525,22,149,3.544554455,41,358,1.178217822,5,119,6.0,6,6,0,100.0,100,100,1,44.0,44,44,1.0,1,1,1.455445545,7,147,2.3762376240000003,26,240,1
3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
217,0,6.352941176,15,108,8.823529412000001,26,150,2.0,5,34,1.0,1,1,0,3.0,3,3,1,0.0,0,0,14.0,14,14,1.529411765,4,26,3.294117647,9,56,0
687,0,7.321428571,42,410,9.785714286000001,44,548,2.142857143,5,120,14.0,14,14,0,56.0,56,56,1,0.0,0,0,0.0,0,0,0.8214285709999999,4,46,3.214285714,17,180,1
22,0,0.0,0,0,0.7142857140000001,2,5,0.571428571,1,4,2.0,2,2,0,7.0,7,7,1,0.0,0,0,0.0,0,0,0.14285714300000002,1,1,0.571428571,1,4,0
153,2,4.5,38,63,7.071428571,58,99,1.571428571,5,22,4.0,4,4,0,11.0,11,11,1,2.0,2,2,3.0,3,3,0.857142857,5,12,2.0,6,28,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,5.0,5,5,0.0,0,0,0
74,0,0.461538462,2,6,2.307692308,9,30,1.076923077,2,14,7.0,7,7,0,13.0,13,13,1,0.0,0,0,0.0,0,0,0.692307692,5,9,1.384615385,3,18,0
97,0,4.375,15,35,7.125,17,57,1.875,4,15,4.0,4,4,0,8.0,8,8,1,0.0,0,0,0.0,0,0,0.25,1,2,2.0,4,16,0
77,0,1.571428571,3,11,6.857142857,10,48,1.857142857,3,13,8.0,8,8,0,7.0,7,7,1,0.0,0,0,0.0,0,0,0.7142857140000001,3,5,2.142857143,3,15,0
66,0,0.14285714300000002,2,2,1.428571429,5,20,1.0,1,14,7.0,7,7,0,14.0,14,14,1,7.0,7,7,0.0,0,0,0.928571429,7,13,1.0,1,14,0
165,3,4.7,14,47,13.4,39,134,2.5,5,25,4.0,4,4,0,10.0,10,10,1,0.0,0,0,0.0,0,0,0.7,2,7,3.6,7,36,0
6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,3.0,3,3,0,0.0,0,0,0.0,0,0,0.333333333,1,1,0.0,0,0,0
10,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,4.0,4,4,0,0.0,0,0,0.0,0,0,1.0,1,4,0.0,0,0,0
215,1,2.586206897,11,75,4.1724137930000005,21,121,1.275862069,3,37,6.0,6,6,0,12.0,12,12,1,1.0,1,1,17.0,17,17,0.5862068970000001,3,17,1.620689655,5,47,0
16,0,0.0,0,0,0.0,0,0,0.0,0,0,12.0,12,12,0,0.0,0,0,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0
51,0,0.75,4,6,1.875,5,15,1.0,1,8,2.0,4,4,0,4.0,4,8,1,0.0,0,0,0.0,0,0,1.125,3,9,1.125,2,9,0
9,0,0.0,0,0,1.0,1,2,1.0,1,2,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,1.0,1,2,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,2.0,2,2,0,0.0,0,0,0.0,0,0,0.5,1,1,0.0,0,0,0
6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,3.0,3,3,0.0,0,0,0.0,0,0,0.0,0,0,0
206,1,5.846153846,22,76,11.30769231,31,147,1.769230769,3,23,2.0,6,6,0,4.0,10,12,1,0.0,0,0,0.333333333,1,1,0.923076923,3,12,3.615384615,9,47,0
189,0,8.818181818,30,97,11.54545455,51,127,2.090909091,4,23,1.0,1,1,0,11.0,11,11,1,1.0,1,1,0.0,0,0,0.909090909,2,10,4.454545455,15,49,0
235,3,1.888888889,14,68,3.722222222,39,134,1.1944444440000002,5,43,3.666666667,10,11,0,12.0,27,36,1,0.0,0,0,0.0,0,0,0.4166666670000001,2,15,1.805555556,13,65,0
134,0,1.714285714,8,12,11.71428571,38,82,1.571428571,3,11,3.0,3,3,0,6.0,6,6,1,1.0,1,1,1.0,1,1,4.857142857,10,34,3.142857143,10,22,0
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,40.0,40,40,0.0,0,0,0.0,0,0,0.0,0,0,0
26,0,1.0,2,5,1.6,5,8,1.2,2,6,0.0,0,0,0,1.0,1,1,1,2.0,2,2,4.0,4,4,1.0,2,5,1.2,2,6,0
23,0,0.666666667,2,2,1.666666667,2,5,1.0,1,3,0.0,0,0,0,3.0,3,3,1,1.0,1,1,0.0,0,0,1.333333333,4,4,1.0,1,3,0
22,0,0.0,0,0,5.5,6,11,1.0,1,2,3.0,3,3,0,2.0,2,2,1,0.0,0,0,0.0,0,0,1.0,1,2,1.0,1,2,0
6,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0
52,0,3.6,10,18,5.2,18,26,1.0,1,5,3.0,3,3,0,5.0,5,5,1,1.0,1,1,0.0,0,0,0.8,1,4,1.0,1,5,0
87,0,1.7,8,17,5.5,25,55,1.3,3,13,7.0,7,7,0,10.0,10,10,1,1.0,1,1,0.0,0,0,0.3,1,3,2.4,9,24,0
64,0,2.363636364,11,26,3.0,14,33,1.0,1,11,1.0,1,1,0,11.0,11,11,1,0.0,0,0,0.0,0,0,1.0,2,11,2.0,8,22,1
91,0,3.0,6,18,11.66666667,39,70,1.666666667,2,10,4.0,4,4,0,6.0,6,6,1,0.0,0,0,0.0,0,0,1.833333333,3,11,4.666666667,14,28,0
360,1,3.725,22,149,5.675,34,227,1.575,4,63,1.5,2,3,0,19.5,37,39,1,2.0,4,4,0.5,1,1,1.7,9,68,2.15,9,86,1
111,0,5.857142857,12,41,8.428571429,17,59,1.571428571,3,11,2.0,2,2,0,3.0,3,3,1,0.0,0,0,4.0,4,4,2.142857143,4,15,2.0,4,14,0
35,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,13.0,13,13,0,0.0,0,0,0.0,0,0,1.153846154,2,15,0.0,0,0,0
52,0,2.2,4,11,6.8,15,34,1.8,3,9,2.0,2,2,0,5.0,5,5,1,1.0,1,1,0.0,0,0,1.4,2,7,1.8,3,9,1
4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
75,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,25.0,25,25,0,0.0,0,0,0.0,0,0,3.0,9,75,0.0,0,0,0
286,0,4.833333333,22,87,12.72222222,39,229,2.055555556,5,37,0.0,0,0,0,0.0,0,0,1,0.0,0,0,18.0,18,18,1.333333333,3,24,4.5,12,81,1
538,0,10.16666667,42,305,14.33333333,50,430,2.133333333,8,64,2.5,5,5,0,10.5,18,21,1,0.5,1,1,4.5,9,9,1.933333333,5,58,5.3,20,159,0
8,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,3.0,3,3,0,0.0,0,0,0.0,0,0,0.333333333,1,1,0.0,0,0,0
36,0,0.666666667,2,6,1.222222222,2,11,1.0,1,9,2.0,2,2,0,9.0,9,9,1,1.0,1,1,0.0,0,0,0.333333333,1,3,1.111111111,2,10,0
7,0,0.0,0,0,0.0,0,0,0.0,0,0,4.0,4,4,0,0.0,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
17,0,0.666666667,1,2,2.333333333,3,7,1.0,1,3,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.333333333,2,4,1.666666667,2,5,0
379,4,4.772727273,33,105,15.31818182,84,337,1.954545455,5,43,9.0,9,9,0,21.0,21,21,1,3.0,3,3,1.0,1,1,1.409090909,7,31,4.727272727,27,104,1
17,0,0.0,0,0,0.0,0,0,0.0,0,0,14.0,14,14,1,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
594,1,3.636363636000001,26,240,6.272727272999999,57,414,1.621212121,5,107,0.0,0,0,0,66.0,66,66,1,1.0,1,1,0.0,0,0,1.090909091,5,72,2.151515152,15,142,1
64,0,2.142857143,6,15,5.428571429,17,38,1.142857143,2,8,3.0,3,3,0,6.0,6,6,1,2.0,2,2,1.0,1,1,0.7142857140000001,1,5,2.0,3,14,0
40,0,1.166666667,2,7,3.833333333,10,23,1.0,1,6,0.0,0,0,0,6.0,6,6,1,0.0,0,0,0.0,0,0,1.333333333,2,8,1.0,1,6,0
36,0,0.75,1,6,1.0,1,8,1.0,1,8,0.0,0,0,0,8.0,8,8,1,3.0,3,3,0.0,0,0,0.875,2,7,1.0,1,8,0
64,0,1.454545455,4,16,2.272727273,6,25,1.0,2,11,4.0,4,4,0,10.0,10,10,1,0.0,0,0,1.0,1,1,1.0,3,11,1.090909091,2,12,0
53,0,4.333333333,14,26,4.166666667,14,25,1.0,3,6,0.0,0,0,0,6.0,6,6,1,3.0,3,3,0.0,0,0,0.5,1,3,1.166666667,3,7,0
58,0,1.625,4,13,3.75,13,30,1.25,2,10,2.0,2,2,0,8.0,8,8,1,1.0,1,1,0.0,0,0,0.5,1,4,1.875,5,15,0
52,0,1.375,3,11,4.125,9,33,1.125,2,9,1.0,1,1,0,7.0,7,7,1,0.0,0,0,1.0,1,1,1.125,2,9,1.25,2,10,0
32,0,1.0,2,9,1.0,1,9,1.0,1,9,0.0,0,0,0,9.0,9,9,1,0.0,0,0,0.0,0,0,2.333333333,5,21,1.0,1,9,0
147,1,2.555555556,6,46,5.055555556,10,91,1.777777778,3,32,3.0,3,3,0,18.0,18,18,1,0.0,0,0,0.0,0,0,1.111111111,3,20,1.944444444,4,35,0
290,5,9.142857142999999,55,128,15.35714286,104,215,1.785714286,4,25,5.5,8,11,0,7.0,13,14,1,0.5,1,1,0.0,0,0,0.571428571,3,8,3.428571429,12,48,1
115,0,0.0,0,0,0.0,0,0,0.0,0,0,112.0,112,112,1,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
93,0,3.6,11,36,4.8,10,48,1.6,3,16,2.0,2,2,0,3.0,3,3,1,0.0,0,0,7.0,7,7,1.1,3,11,2.3,6,23,0
16,0,0.5,1,1,2.5,5,5,1.5,2,3,0.0,0,0,0,1.0,1,1,1,2.0,2,2,1.0,1,1,0.5,1,1,1.5,2,3,0
6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
95,0,3.444444444,10,31,6.555555556,24,59,1.777777778,4,16,3.0,3,3,0,9.0,9,9,1,0.0,0,0,0.0,0,0,1.111111111,4,10,2.555555556,8,23,0
68,2,4.25,8,17,12.25,21,49,2.25,4,9,2.0,2,2,0,4.0,4,4,1,0.0,0,0,0.0,0,0,0.75,1,3,3.0,6,12,0
143,0,2.882352941,13,49,5.647058824,26,96,1.352941176,3,23,5.0,5,5,0,17.0,17,17,1,2.0,2,2,0.0,0,0,0.529411765,2,9,2.588235294,8,44,0
15,0,0.0,0,0,1.0,1,3,1.0,1,3,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.333333333,2,4,1.0,1,3,0
37,0,5.666666667,15,17,6.0,16,18,1.333333333,2,4,1.0,1,1,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.666666667,4,5,2.0,4,6,0
14,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,10.0,10,10,0,0.0,0,0,0.0,0,0,0.3,1,3,0.0,0,0,0
9,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0
23,0,0.0,0,0,0.0,0,0,0.0,0,0,19.0,19,19,0,0.0,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
86,0,0.0,0,0,0.857142857,1,24,1.0,1,28,1.0,1,1,0,28.0,28,28,1,0.0,0,0,0.0,0,0,1.071428571,2,30,1.0,1,28,0
99,0,2.384615385,10,31,4.538461538,24,59,1.615384615,5,21,0.0,0,0,0,13.0,13,13,1,0.0,0,0,0.0,0,0,1.076923077,4,14,1.846153846,7,24,0
16,0,0.666666667,1,2,1.333333333,2,4,1.0,1,3,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.0,1,3,1.0,1,3,0
16,0,0.333333333,1,1,1.333333333,2,4,1.0,1,3,3.0,3,3,0,3.0,3,3,1,0.0,0,0,0.0,0,0,0.333333333,1,1,1.333333333,2,4,0
4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0
63,0,5.5,11,22,8.25,18,33,1.25,2,5,2.0,2,2,0,4.0,4,4,1,3.0,3,3,0.0,0,0,0.75,2,3,2.25,4,9,0
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,15.0,15,15,0,0.0,0,0,0.0,0,0,0.933333333,3,14,0.0,0,0,0
8,0,0.0,0,0,0.25,1,1,0.0,0,0,0.0,0,0,0,4.0,4,4,1,0.0,0,0,0.0,0,0,1.0,3,4,0.0,0,0,0
28,0,1.5,2,6,2.75,8,11,1.5,3,6,2.0,2,2,0,4.0,4,4,1,0.0,0,0,0.0,0,0,1.0,2,4,1.5,3,6,0
68,2,16.5,28,33,22.0,40,44,4.0,7,8,1.0,1,1,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,3.0,5,6,1
178,0,8.4,23,84,11.3,38,113,1.5,3,15,2.5,5,5,0,5.0,8,10,1,0.0,0,0,0.0,0,0,0.8,4,8,2.3,6,23,0
121,0,5.333333333,13,48,8.333333332999999,16,75,1.4444444440000002,2,13,7.0,7,7,0,9.0,9,9,1,1.0,1,1,0.0,0,0,1.111111111,3,10,1.888888889,4,17,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,2.0,2,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
9,0,0.5,1,1,1.0,1,2,1.0,1,2,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,1.5,3,3,1.0,1,2,0
110,0,5.2,11,52,8.2,20,82,1.7,3,17,3.0,3,3,0,10.0,10,10,1,0.0,0,0,0.0,0,0,0.8,1,8,3.4,8,34,0
25,0,4.333333333,6,13,3.333333333,4,10,1.0,1,3,1.0,1,1,0,3.0,3,3,1,0.0,0,0,0.0,0,0,0.333333333,1,1,1.0,1,3,0
124,3,4.444444444,20,40,8.222222222000001,48,74,1.4444444440000002,5,13,6.0,6,6,0,9.0,9,9,1,1.0,1,1,0.0,0,0,0.666666667,1,6,1.111111111,2,10,0
1435,0,5.174603175,20,652,9.206349206,38,1160,1.96031746,5,247,13.0,13,13,0,125.0,125,125,1,2.0,2,2,1.0,1,1,0.8968253970000001,4,113,2.722222222,9,343,0
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,19.0,19,19,0,12.0,12,12,0.0,0,0,0.894736842,4,17,0.0,0,0,1
30,0,1.0,2,6,1.333333333,3,8,1.0,1,6,0.0,0,0,0,5.0,5,5,1,1.0,1,1,1.0,1,1,1.0,2,6,1.0,1,6,1
20,0,3.0,4,6,3.5,4,7,1.0,1,2,1.0,1,1,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,1.5,2,3,0
80,0,3.111111111,13,28,4.555555556,26,41,1.333333333,4,12,6.0,6,6,0,9.0,9,9,1,0.0,0,0,0.0,0,0,0.7777777779999999,2,7,1.666666667,6,15,0
330,8,11.0,121,187,15.35294118,183,261,1.588235294,6,27,6.0,6,6,0,17.0,17,17,1,2.0,2,2,0.0,0,0,0.352941176,2,6,2.1176470590000003,9,36,0
161,0,1.096774194,5,34,2.225806452,7,69,1.129032258,2,35,10.0,10,10,0,31.0,31,31,1,1.0,1,1,0.0,0,0,0.419354839,1,13,1.4838709680000002,3,46,0
4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,3.0,3,3,0.0,0,0,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0
37,0,0.0,0,0,2.0,7,12,1.0,1,6,5.0,5,5,0,6.0,6,6,1,0.0,0,0,0.0,0,0,0.833333333,5,5,1.166666667,2,7,0
8,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,4.0,4,4,0,0.0,0,0,0.0,0,0,0.5,1,2,0.0,0,0,0
168,0,18.0,44,90,24.4,53,122,2.0,3,10,2.0,2,2,0,5.0,5,5,1,6.0,6,6,0.0,0,0,0.8,2,4,4.8,11,24,0
316,6,7.833333333,31,141,12.5,40,225,1.833333333,4,33,9.0,9,9,0,14.0,14,14,1,1.0,1,1,4.0,4,4,1.0,5,18,2.222222222,5,40,0
52,0,9.0,20,27,11.0,26,33,2.0,4,6,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.0,1,3,3.0,7,9,0
32,0,0.666666667,2,4,2.5,5,15,1.0,1,6,1.0,1,1,0,6.0,6,6,1,0.0,0,0,0.0,0,0,1.833333333,4,11,1.5,3,9,0
4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0
90,0,4.75,14,38,8.25,20,66,2.0,3,16,1.0,1,1,0,7.0,7,7,1,0.0,0,0,1.0,1,1,0.625,1,5,2.375,4,19,0
33,0,1.5,4,9,2.0,6,12,0.666666667,1,4,0.0,0,0,0,5.0,5,5,1,0.0,0,0,1.0,1,1,0.333333333,1,2,1.0,2,6,0
241,0,5.076923077,14,66,15.69230769,40,204,2.692307692,6,35,3.0,3,3,0,7.0,7,7,1,0.0,0,0,6.0,6,6,0.384615385,1,5,5.153846154,11,67,0
309,0,2.909090909,18,64,10.63636364,47,234,2.090909091,5,46,15.0,15,15,0,21.0,21,21,1,0.0,0,0,1.0,1,1,0.909090909,4,20,4.1363636360000005,12,91,0
311,0,6.285714286,23,132,11.80952381,40,248,2.142857143,5,45,5.0,5,5,0,7.0,7,7,1,5.0,5,5,14.0,14,14,0.7142857140000001,2,15,4.285714286,13,90,1
148,4,6.875,17,55,13.25,28,106,1.875,4,15,3.0,3,3,0,7.0,7,7,1,1.0,1,1,1.0,1,1,0.75,2,6,2.875,8,23,0
41,1,4.5,8,9,10.5,19,21,2.0,3,4,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,1.0,1,2,0
184,1,3.933333333,13,59,7.733333332999999,26,116,1.6,4,24,4.0,5,8,0,7.5,14,15,1,0.0,0,0,0.0,0,0,1.4,4,21,2.2,6,33,0
14,0,0.333333333,1,1,1.333333333,2,4,1.0,1,3,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,0.666666667,1,2,1.0,1,3,0
143,0,2.111111111,10,38,4.722222222,17,85,1.611111111,4,29,3.0,3,3,0,17.0,17,17,1,5.0,5,5,1.0,1,1,0.8888888890000001,3,16,1.722222222,5,31,1
448,1,2.98,14,149,6.56,29,328,1.76,5,88,3.5,5,7,0,24.0,47,48,1,0.5,1,1,1.0,2,2,1.1,4,55,2.66,12,133,0
280,0,2.131578947,9,81,3.789473684,17,144,1.368421053,4,52,4.25,6,17,0,7.5,20,30,1,2.0,8,8,2.0,8,8,1.052631579,5,40,1.473684211,6,56,1
3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
15,0,0.333333333,1,1,1.0,1,3,1.0,1,3,0.0,0,0,0,3.0,3,3,1,1.0,1,1,0.0,0,0,0.666666667,2,2,1.0,1,3,0
678,0,5.929824561,20,338,9.649122807000001,34,550,1.385964912,3,79,2.0,2,2,0,56.0,56,56,1,1.0,1,1,1.0,1,1,0.964912281,6,55,2.807017544,8,160,0
242,2,0.28571428600000004,4,16,1.785714286,19,100,1.107142857,3,62,6.0,6,6,0,56.0,56,56,1,0.0,0,0,0.0,0,0,0.464285714,4,26,1.125,4,63,0
225,0,11.77777778,84,106,19.0,138,171,2.222222222,8,20,2.0,4,4,0,4.5,5,9,1,0.0,0,0,0.0,0,0,1.0,3,9,4.666666667,27,42,1
1223,2,5.590909091,64,492,9.965909091,76,877,1.829545455,6,161,3.5,9,35,0,8.6,38,86,1,0.6,6,6,0.2,2,2,1.045454545,6,92,3.375,23,297,1
106,0,2.571428571,10,18,11.71428571,25,82,2.285714286,3,16,7.0,7,7,0,7.0,7,7,1,0.0,0,0,0.0,0,0,0.28571428600000004,1,2,4.428571429,8,31,0
33,0,1.5,3,6,3.75,5,15,1.25,2,5,3.0,3,3,0,4.0,4,4,1,0.0,0,0,0.0,0,0,1.0,2,4,2.25,4,9,0
13,0,0.0,0,0,0.0,0,0,0.0,0,0,9.0,9,9,0,0.0,0,0,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0
67,0,1.333333333,3,8,7.166666667,14,43,1.833333333,3,11,8.0,8,8,0,6.0,6,6,1,0.0,0,0,0.0,0,0,1.166666667,3,7,2.666666667,5,16,0
290,7,7.473684211,34,142,11.10526316,65,211,2.0,4,38,9.0,9,9,0,19.0,19,19,1,0.0,0,0,0.0,0,0,0.368421053,1,7,2.263157895,6,43,0
49,0,0.0,0,0,3.5,12,14,1.25,2,5,14.0,14,14,0,4.0,4,4,1,8.0,8,8,0.0,0,0,1.75,4,7,1.5,3,6,0
63,0,4.0,14,24,6.833333333,18,41,1.833333333,3,11,3.0,3,3,0,5.0,5,5,1,0.0,0,0,1.0,1,1,0.833333333,3,5,2.166666667,4,13,0
16,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,10.0,10,10,0,0.0,0,0,0.0,0,0,2.4,6,24,0.0,0,0,0
22,0,1.5,2,6,1.0,1,4,1.0,1,4,0.0,0,0,0,4.0,4,4,1,0.0,0,0,0.0,0,0,0.25,1,1,1.0,1,4,0
11,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,7.0,7,7,0,0.0,0,0,0.0,0,0,0.28571428600000004,1,2,0.0,0,0,0
41,0,1.0,1,7,2.0,2,14,1.0,1,7,0.0,0,0,0,7.0,7,7,1,0.0,0,0,0.0,0,0,2.0,2,14,1.0,1,7,0
345,2,5.192307692,24,135,8.346153846,41,217,1.653846154,5,43,2.2,10,11,0,4.8,14,24,1,0.0,0,0,0.4,2,2,0.884615385,3,23,2.615384615,10,68,0
17,0,1.666666667,3,5,1.666666667,3,5,1.0,1,3,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,2.0,3,6,1.0,1,3,0
171,0,4.15,15,83,6.15,19,123,1.1,2,22,0.0,0,0,0,19.0,19,19,1,0.0,0,0,1.0,1,1,0.85,3,17,1.75,5,35,0
134,0,1.944444444,7,35,4.777777778,29,86,1.4444444440000002,4,26,3.0,3,3,0,18.0,18,18,1,0.0,0,0,0.0,0,0,0.333333333,1,6,1.833333333,7,33,0
51,0,4.0,11,16,8.25,24,33,1.75,3,7,1.5,2,3,0,2.0,4,4,1,0.0,0,0,0.0,0,0,0.5,1,2,3.25,7,13,0
10,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,7.0,7,7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
6,0,0.0,0,0,0.333333333,1,1,0.0,0,0,0.0,0,0,1,3.0,3,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
