loc,ACD,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOF_avg,NOF_max,NOF_sum,NOI,NOM_avg,NOM_max,NOM_sum,NOT,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,VG_avg,VG_max,VG_sum,bug
40,0,0.0,0,0,1.0,1,11,1.0,1,11,0.0,0,0,0,11.0,11,11,1,0.0,0,0,0.0,0,0,2.727272727,9,30,1.0,1,11,0
25,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,18.0,18,18,0,1.0,1,1,0.0,0,0,2.111111111,4,38,0.0,0,0,0
28,0,0.428571429,1,3,1.571428571,3,11,1.0,1,7,0.0,0,0,0,1.0,1,1,1,0.0,0,0,6.0,6,6,1.285714286,2,9,1.428571429,2,10,0
1449,6,6.953271028,74,744,11.05607477,80,1183,1.878504673,8,201,32.0,32,32,0,103.0,103,103,1,2.0,2,2,4.0,4,4,1.177570093,5,126,3.439252336,27,368,1
105,0,3.0909090910000003,7,34,6.545454545,13,72,1.727272727,3,19,2.0,2,2,0,11.0,11,11,1,1.0,1,1,0.0,0,0,0.636363636,2,7,2.363636364,5,26,0
960,0,2.068493151,17,151,10.56164384,130,771,1.547945205,5,113,11.0,11,11,0,73.0,73,73,1,8.0,8,8,0.0,0,0,0.630136986,3,46,3.0547945210000003,33,223,1
64,0,1.818181818,8,20,3.0909090910000003,13,34,1.272727273,2,14,0.0,0,0,0,11.0,11,11,1,0.0,0,0,0.0,0,0,0.909090909,4,10,1.272727273,2,14,0
35,0,1.0,2,8,1.625,5,13,1.0,1,8,2.0,2,2,0,8.0,8,8,1,0.0,0,0,0.0,0,0,1.5,3,12,1.125,2,9,1
13,0,0.0,0,0,3.0,3,3,1.0,1,1,3.0,3,3,0,1.0,1,1,1,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0
55,0,4.0,11,12,11.33333333,28,34,2.0,4,6,4.0,4,4,0,3.0,3,3,1,0.0,0,0,0.0,0,0,2.0,5,6,5.666666667,15,17,0
98,0,4.0,17,40,5.9,24,59,1.5,4,15,3.0,3,3,0,10.0,10,10,1,0.0,0,0,0.0,0,0,1.0,7,10,2.1,7,21,0
21,0,5.0,6,10,4.0,6,8,1.0,1,2,1.0,1,1,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,1.0,1,2,0
162,3,7.9,29,79,12.0,43,120,1.9,3,19,2.0,2,2,0,10.0,10,10,1,3.0,3,3,0.0,0,0,0.4,2,4,2.3,4,23,0
20,0,1.0,2,3,2.666666667,5,8,1.0,1,3,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.666666667,2,5,1.666666667,3,5,1
9,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,4.0,4,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
9,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,5.0,5,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
30,0,1.25,3,5,4.25,10,17,1.25,2,5,0.0,0,0,0,4.0,4,4,1,0.0,0,0,0.0,0,0,1.5,2,6,2.5,5,10,0
215,4,6.6,32,99,10.13333333,71,152,1.4,2,21,5.0,5,5,0,15.0,15,15,1,5.0,5,5,0.0,0,0,0.8,2,12,2.333333333,6,35,0
8,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,4.0,4,4,0,0.0,0,0,0.0,0,0,0.5,1,2,0.0,0,0,0
653,1,7.607843137000001,37,388,8.862745098,33,452,1.803921569,4,92,2.0,4,4,0,11.5,19,23,1,0.5,1,1,14.0,28,28,2.1176470590000003,8,108,3.666666667,15,187,0
32,0,1.666666667,3,5,4.0,7,12,1.333333333,2,4,2.0,2,2,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.0,2,3,1.666666667,3,5,0
915,0,1.539877301,7,251,3.552147239,12,579,1.012269939,3,165,1.0,1,1,0,83.0,83,83,1,4.0,4,4,80.0,80,80,0.987730061,1,161,1.503067485,3,245,0
6,0,0.0,0,0,0.0,0,0,0.0,0,0,2.0,2,2,0,0.0,0,0,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0
51,0,2.4,7,12,5.6,13,28,1.4,3,7,2.0,2,2,0,4.0,4,4,1,0.0,0,0,1.0,1,1,1.2,2,6,1.8,3,9,0
167,0,1.684210526,6,32,6.368421053,31,121,1.736842105,3,33,2.0,2,2,0,19.0,19,19,1,2.0,2,2,0.0,0,0,0.526315789,2,10,3.157894737,10,60,0
570,0,3.222222222,36,174,8.37037037,56,452,1.814814815,5,98,4.0,4,4,0,54.0,54,54,1,0.0,0,0,0.0,0,0,1.092592593,6,59,3.907407407,20,211,1
73,0,4.714285714,22,33,6.0,18,42,1.285714286,2,9,1.0,2,2,0,2.5,3,5,1,0.0,0,0,1.0,1,2,1.571428571,3,11,2.428571429,7,17,0
11,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,5.0,5,5,0,0.0,0,0,0.0,0,0,0.2,1,1,0.0,0,0,0
9,0,0.0,0,0,0.0,0,0,0.0,0,0,5.0,5,5,0,0.0,0,0,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0
120,2,4.909090909,19,54,6.363636364,31,70,1.363636364,2,15,6.0,6,6,0,11.0,11,11,1,0.0,0,0,0.0,0,0,0.363636364,1,4,1.181818182,2,13,0
85,0,1.777777778,8,16,5.444444444,23,49,1.4444444440000002,4,13,5.0,5,5,0,9.0,9,9,1,0.0,0,0,0.0,0,0,1.333333333,4,12,2.111111111,6,19,0
16,0,0.5,1,1,2.5,5,5,1.5,2,3,0.0,0,0,0,1.0,1,1,1,2.0,2,2,1.0,1,1,0.5,1,1,1.5,2,3,0
70,0,4.166666667,16,25,5.5,26,33,1.333333333,3,8,0.0,0,0,0,6.0,6,6,1,0.0,0,0,0.0,0,0,0.666666667,2,4,1.833333333,6,11,0
235,0,4.608695652,25,106,6.130434782999999,26,141,1.52173913,4,35,2.5,3,5,0,9.5,18,19,1,8.5,17,17,2.0,4,4,0.304347826,2,7,2.47826087,8,57,1
17,0,0.5,1,2,1.0,1,4,1.0,1,4,1.0,1,1,0,4.0,4,4,1,0.0,0,0,0.0,0,0,0.75,1,3,1.0,1,4,1
18,0,1.333333333,2,4,1.333333333,2,4,1.0,1,3,1.0,1,1,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.0,2,3,1.0,1,3,0
306,0,3.5,16,126,5.472222222,17,197,1.5,5,54,4.0,4,8,0,18.0,20,36,1,0.0,0,0,0.0,0,0,1.166666667,4,42,2.166666667,9,78,0
44,0,0.333333333,1,3,2.333333333,4,21,1.333333333,2,12,0.0,0,0,0,1.5,2,3,1,0.0,0,0,3.0,6,6,1.111111111,2,10,1.666666667,2,15,0
95,0,2.631578947,7,50,2.684210526,9,51,1.157894737,2,22,2.0,2,2,0,19.0,19,19,1,0.0,0,0,0.0,0,0,1.315789474,2,25,1.263157895,3,24,0
699,18,16.18181818,155,356,26.0,268,572,3.0909090910000003,6,68,8.5,17,17,0,9.5,18,19,1,0.0,0,0,1.5,3,3,1.136363636,7,25,3.454545455,8,76,1
26,0,1.6,4,8,1.6,4,8,1.0,1,5,1.0,1,1,0,5.0,5,5,1,0.0,0,0,0.0,0,0,1.0,1,5,1.0,1,5,0
68,1,4.857142857,12,34,6.0,21,42,1.571428571,4,11,0.0,0,0,0,7.0,7,7,1,0.0,0,0,0.0,0,0,1.0,2,7,2.857142857,9,20,1
44,0,8.5,11,17,13.0,14,26,3.0,3,6,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,1.0,1,2,3.5,4,7,0
16,0,0.5,1,1,2.5,5,5,1.5,2,3,0.0,0,0,0,1.0,1,1,1,2.0,2,2,1.0,1,1,0.5,1,1,1.5,2,3,0
4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
10,0,0.0,0,0,2.5,4,5,1.0,1,2,1.0,1,1,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,1.0,1,2,0
9,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,6.0,6,6,0,0.0,0,0,0.0,0,0,0.333333333,1,2,0.0,0,0,0
18,0,4.5,8,9,3.0,5,6,1.0,1,2,1.0,1,1,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,1.0,1,2,0
38,1,6.333333333,11,19,8.0,16,24,2.0,3,6,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.0,2,3,2.0,3,6,0
42,0,0.333333333,2,3,1.777777778,6,16,1.111111111,2,10,2.0,2,2,0,9.0,9,9,1,0.0,0,0,0.0,0,0,0.333333333,2,3,1.111111111,2,10,0
16,0,0.5,1,1,2.5,5,5,1.5,2,3,0.0,0,0,0,1.0,1,1,1,2.0,2,2,1.0,1,1,0.5,1,1,1.5,2,3,0
7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,4.0,4,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
74,0,2.5,9,20,5.25,16,42,1.5,3,12,3.0,3,3,0,8.0,8,8,1,0.0,0,0,0.0,0,0,0.75,1,6,1.875,5,15,1
107,0,2.714285714,9,38,4.285714286,12,60,1.5,3,21,2.0,2,2,0,14.0,14,14,1,0.0,0,0,0.0,0,0,0.5,2,7,1.928571429,4,27,0
34,0,5.666666667,12,17,6.333333333,13,19,1.333333333,2,4,1.0,1,1,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.0,1,3,1.666666667,3,5,0
41,1,15.0,15,15,19.0,19,19,4.0,4,4,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,3.0,3,3,3.0,3,3,0
109,0,12.4,23,62,15.6,27,78,2.2,3,11,0.0,0,0,0,5.0,5,5,1,0.0,0,0,0.0,0,0,2.0,4,10,4.4,7,22,0
8,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,5.0,5,5,0,0.0,0,0,0.0,0,0,1.0,1,5,0.0,0,0,0
215,0,9.090909091,24,100,14.09090909,38,155,2.363636364,4,26,1.0,1,1,0,11.0,11,11,1,2.0,2,2,0.0,0,0,2.272727273,7,25,4.181818182,11,46,0
162,0,9.1,36,91,11.8,41,118,2.4,5,24,2.0,2,2,0,10.0,10,10,1,0.0,0,0,0.0,0,0,0.9,3,9,3.6,8,36,0
9,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,5.0,5,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
186,0,16.0,72,96,25.5,110,153,2.166666667,5,13,1.0,1,1,0,6.0,6,6,1,2.0,2,2,0.0,0,0,1.5,3,9,5.5,21,33,0
4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
21,0,1.666666667,3,5,2.666666667,6,8,1.333333333,2,4,1.0,1,1,0,3.0,3,3,1,0.0,0,0,0.0,0,0,0.666666667,1,2,1.333333333,2,4,0
39,0,1.222222222,2,11,1.4444444440000002,5,13,0.8888888890000001,2,8,0.0,0,0,0,1.5,2,3,1,1.0,2,2,3.0,6,6,0.111111111,1,1,0.8888888890000001,2,8,0
7,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0
6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,3.0,3,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
12,0,0.0,0,0,0.0,0,0,0.0,0,0,8.0,8,8,0,0.0,0,0,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0
286,3,5.428571429,26,114,9.80952381,39,206,1.761904762,4,37,2.666666667,4,8,0,7.0,10,21,1,1.666666667,5,5,0.0,0,0,1.142857143,3,24,2.761904762,14,58,0
13,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,8.0,8,8,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
14,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,8.0,8,8,0,0.0,0,0,0.0,0,0,0.625,1,5,0.0,0,0,0
341,3,15.22222222,74,274,14.66666667,70,264,1.5,4,27,17.0,17,17,0,17.0,17,17,1,0.0,0,0,1.0,1,1,0.8888888890000001,2,16,2.0,4,36,0
154,0,1.172413793,6,34,2.896551724,17,84,1.344827586,3,39,5.0,5,5,0,29.0,29,29,1,0.0,0,0,0.0,0,0,2.655172414,9,77,1.5862068969999998,5,46,0
24,0,0.666666667,1,2,4.333333333,11,13,1.0,1,3,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,0.666666667,1,2,1.0,1,3,0
23,0,1.0,1,2,3.5,4,7,1.0,1,2,3.0,3,3,0,2.0,2,2,1,0.0,0,0,0.0,0,0,4.0,6,8,1.0,1,2,0
20,0,8.0,8,8,9.0,9,9,3.0,3,3,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,2.0,2,2,3.0,3,3,0
48,0,19.0,19,19,32.0,32,32,5.0,5,5,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,3.0,3,3,6.0,6,6,0
8,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,2.0,2,2,1.0,1,1,0
33,0,0.571428571,2,4,1.571428571,3,11,1.0,1,7,2.0,2,2,0,7.0,7,7,1,2.0,2,2,0.0,0,0,0.571428571,2,4,1.0,1,7,0
165,0,1.0,8,16,8.0,54,128,1.625,5,26,2.0,2,2,0,14.0,14,14,1,0.0,0,0,2.0,2,2,1.375,3,22,3.375,21,54,0
35,0,5.333333333,10,16,7.333333333,15,22,1.666666667,3,5,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.0,3,3,3.0,5,9,0
31,0,0.5,2,2,3.5,10,14,1.75,4,7,3.0,3,3,0,4.0,4,4,1,0.0,0,0,0.0,0,0,2.0,3,8,2.5,7,10,0
51,0,1.375,6,11,2.25,8,18,1.375,3,11,1.0,1,1,0,8.0,8,8,1,0.0,0,0,0.0,0,0,1.0,2,8,1.375,3,11,0
66,1,1.166666667,3,14,2.333333333,10,28,1.166666667,3,14,2.0,2,2,0,12.0,12,12,1,0.0,0,0,0.0,0,0,0.583333333,1,7,1.333333333,2,16,0
43,0,0.625,2,5,2.375,6,19,1.0,1,8,3.0,3,3,0,8.0,8,8,1,0.0,0,0,0.0,0,0,0.875,3,7,1.625,3,13,0
26,0,1.0,3,3,3.666666667,6,11,1.333333333,2,4,0.0,0,0,0,3.0,3,3,1,1.0,1,1,0.0,0,0,0.333333333,1,1,1.333333333,2,4,1
26,0,0.8,2,4,1.6,5,8,1.2,2,6,0.0,0,0,0,1.0,1,1,1,2.0,2,2,4.0,4,4,1.0,2,5,1.2,2,6,0
12,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,8.0,8,8,0,0.0,0,0,0.0,0,0,0.25,1,2,0.0,0,0,0
31,0,2.0,3,8,4.25,14,17,1.5,3,6,1.0,1,1,0,4.0,4,4,1,0.0,0,0,0.0,0,0,0.0,0,0,2.25,5,9,0
78,3,11.5,29,46,13.75,35,55,2.75,4,11,1.0,1,1,0,4.0,4,4,1,0.0,0,0,0.0,0,0,1.0,1,4,3.25,10,13,1
23,0,0.666666667,2,2,3.333333333,7,10,1.333333333,2,4,3.0,3,3,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.666666667,3,5,2.333333333,5,7,0
30,0,0.25,1,2,0.875,2,7,0.75,1,6,3.0,3,3,0,8.0,8,8,1,0.0,0,0,0.0,0,0,0.875,2,7,0.75,1,6,0
16,0,3.0,3,3,8.0,8,8,2.0,2,2,0.0,0,0,0,0.0,0,0,1,1.0,1,1,1.0,1,1,1.0,1,1,3.0,3,3,0
48,0,10.66666667,30,32,10.66666667,27,32,1.666666667,2,5,2.0,2,2,0,3.0,3,3,1,0.0,0,0,0.0,0,0,0.666666667,2,2,2.666666667,5,8,0
72,0,1.8,6,18,3.4,16,34,0.9,2,9,3.0,3,3,0,9.0,9,9,1,0.0,0,0,1.0,1,1,0.7,3,7,1.4,7,14,0
17,0,1.5,3,3,2.5,4,5,1.5,2,3,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,1.0,2,2,1.5,2,3,0
7,0,1.0,1,1,1.0,1,1,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0
236,0,3.0,12,33,17.81818182,76,196,2.545454545,6,28,3.0,3,3,0,9.0,9,9,1,0.0,0,0,2.0,2,2,0.909090909,3,10,4.909090909,18,54,0
441,5,7.827586207,34,227,11.37931034,60,330,2.068965517,4,60,1.666666667,10,10,0,4.833333333,21,29,1,0.0,0,0,0.0,0,0,1.034482759,3,30,3.0,10,87,1
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,2.0,2,2,0.0,0,0,0
123,0,1.588235294,7,27,4.294117647,15,73,1.235294118,2,21,7.0,7,7,0,17.0,17,17,1,0.0,0,0,0.0,0,0,0.764705882,4,13,2.058823529,6,35,0
15,0,3.0,3,6,2.0,2,4,1.0,1,2,0.0,0,0,0,0.0,0,0,1,1.0,1,1,2.0,2,2,0.5,1,1,1.0,1,2,0
10,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,7.0,7,7,0,0.0,0,0,0.0,0,0,0.857142857,1,6,0.0,0,0,0
79,3,4.333333333,11,26,8.166666667000001,17,49,2.0,3,12,1.0,1,1,0,6.0,6,6,1,0.0,0,0,0.0,0,0,0.5,2,3,2.0,4,12,0
103,0,2.454545455,14,27,4.272727273,17,47,1.090909091,2,12,0.0,0,0,0,3.666666667,5,11,1,0.666666667,2,2,0.0,0,0,1.0,3,11,1.818181818,8,20,0
41,0,2.6,8,13,4.4,11,22,1.4,2,7,1.0,1,1,0,4.0,4,4,1,2.0,2,2,1.0,1,1,0.4,1,2,2.0,3,10,0
146,0,2.043478261,5,47,3.5652173910000005,11,82,1.173913043,3,27,6.0,6,6,0,23.0,23,23,1,0.0,0,0,0.0,0,0,0.956521739,2,22,1.3478260869999998,3,31,1
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
27,0,0.6,3,3,2.0,7,10,1.2,2,6,3.0,3,3,0,5.0,5,5,1,0.0,0,0,0.0,0,0,0.6,1,3,1.2,2,6,0
188,0,6.333333333,26,57,16.55555556,75,149,2.333333333,4,21,4.0,4,4,0,8.0,8,8,1,10.0,10,10,1.0,1,1,1.4444444440000002,3,13,4.666666667,18,42,0
13,0,0.0,0,0,0.6,1,3,0.0,0,0,0.0,0,0,1,5.0,5,5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
32,0,3.0,5,6,11.0,18,22,3.0,4,6,1.0,1,1,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.0,0,0,4.0,6,8,0
19,0,2.0,2,2,9.0,9,9,3.0,3,3,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,3.0,3,3,3.0,3,3,0
763,0,7.846153846,46,306,16.28205128,71,635,2.051282051,5,80,2.5,3,5,0,8.5,16,17,1,0.5,1,1,11.0,22,22,2.076923077,4,81,5.820512821,26,227,0
7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,4.0,4,4,0,0.0,0,0,0.0,0,0,0.75,1,3,0.0,0,0,0
97,3,8.6,21,43,12.0,24,60,2.2,3,11,1.0,1,1,0,5.0,5,5,1,0.0,0,0,0.0,0,0,0.4,1,2,2.2,4,11,0
1818,1,3.571428571,25,475,10.69172932,82,1422,1.887218045,6,251,45.0,45,45,0,116.0,116,116,1,18.0,18,18,16.0,16,16,0.954887218,6,127,4.503759398,32,599,1
392,5,8.315789473999999,35,158,17.94736842,71,341,1.736842105,4,33,4.0,4,4,0,19.0,19,19,1,2.0,2,2,0.0,0,0,1.210526316,3,23,5.684210526,17,108,0
118,0,4.2,14,42,7.9,22,79,1.9,4,19,5.0,5,5,0,10.0,10,10,1,0.0,0,0,0.0,0,0,0.8,2,8,3.4,10,34,0
15,0,0.333333333,1,1,0.666666667,1,2,1.0,1,3,1.0,1,1,0,3.0,3,3,1,0.0,0,0,0.0,0,0,0.333333333,1,1,1.0,1,3,0
3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
21,0,1.666666667,5,5,2.666666667,4,8,1.0,1,3,2.0,2,2,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.666666667,2,5,1.333333333,2,4,0
235,0,5.454545455,13,60,15.81818182,40,174,2.363636364,4,26,3.0,3,6,0,4.5,9,9,1,6.0,12,12,1.0,2,2,1.181818182,2,13,6.909090909,12,76,0
46,0,0.8888888890000001,4,8,2.111111111,9,19,1.0,1,9,1.0,1,1,0,9.0,9,9,1,0.0,0,0,0.0,0,0,0.7777777779999999,2,7,1.5555555559999998,5,14,0
64,0,2.0,6,14,5.1428571430000005,10,36,1.285714286,2,9,5.0,5,5,0,7.0,7,7,1,2.0,2,2,0.0,0,0,0.571428571,2,4,1.714285714,2,12,0
634,0,3.855072464,21,266,6.3768115939999985,30,440,1.913043478,5,132,5.0,5,5,0,69.0,69,69,1,8.0,8,8,0.0,0,0,1.0,3,69,2.579710145,11,178,1
861,2,3.0113636360000005,30,265,6.465909091,86,569,1.465909091,6,129,13.0,13,13,0,87.0,87,87,1,77.0,77,77,1.0,1,1,0.818181818,4,72,2.443181818,28,215,1
143,0,1.230769231,4,16,8.384615385,26,109,1.5384615380000002,3,20,5.0,5,5,0,13.0,13,13,1,0.0,0,0,0.0,0,0,0.7692307690000001,3,10,3.769230769,10,49,0
64,1,5.0,9,25,7.2,15,36,1.8,4,9,1.0,1,1,0,5.0,5,5,1,3.0,3,3,0.0,0,0,0.2,1,1,2.0,4,10,0
137,4,5.0,15,50,8.9,27,89,1.5,2,15,3.0,3,3,0,10.0,10,10,1,2.0,2,2,0.0,0,0,0.8,2,8,1.5,3,15,0
4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
14,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,10.0,10,10,0.0,0,0,0.0,0,0,0.0,0,0,0
75,0,3.714285714,14,26,16.42857143,44,115,1.714285714,3,12,1.0,1,1,0,6.0,6,6,1,0.0,0,0,1.0,1,1,2.428571429,3,17,2.571428571,8,18,0
17,0,0.5,1,1,2.5,4,5,1.0,1,2,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,1.5,2,3,2.0,3,4,0
31,0,1.2,3,6,2.6,4,13,1.2,2,6,1.0,1,1,0,5.0,5,5,1,0.0,0,0,0.0,0,0,1.2,3,6,1.2,2,6,0
188,4,6.8666666670000005,61,103,8.8,93,132,1.333333333,4,20,5.0,5,5,0,15.0,15,15,1,1.0,1,1,0.0,0,0,0.333333333,2,5,1.4,3,21,0
177,0,1.0,4,32,3.15625,11,101,1.46875,2,47,4.0,4,4,0,32.0,32,32,1,0.0,0,0,0.0,0,0,1.1875,4,38,1.53125,3,49,0
105,0,1.142857143,2,24,2.095238095,3,44,1.0,1,21,11.0,11,11,0,11.0,11,11,1,0.0,0,0,10.0,10,10,0.523809524,1,11,1.571428571,2,33,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,2.0,2,2,0,0.0,0,0,0.0,0,0,1.0,1,2,0.0,0,0,0
430,0,3.09375,27,99,10.25,71,328,1.8125,5,58,20.0,20,20,0,26.0,26,26,1,6.0,6,6,6.0,6,6,0.625,2,20,3.1875,18,102,1
235,0,4.888888889,23,88,9.888888889,39,178,1.944444444,5,35,0.0,0,0,0,17.0,17,17,1,0.0,0,0,1.0,1,1,1.0555555559999998,5,19,3.611111111,13,65,0
25,0,0.4,1,2,1.6,4,8,1.0,1,5,1.0,1,1,0,5.0,5,5,1,0.0,0,0,0.0,0,0,1.0,3,5,1.6,3,8,0
4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
381,3,5.80952381,31,122,14.14285714,83,297,1.80952381,4,38,18.0,18,18,0,20.0,20,20,1,4.0,4,4,1.0,1,1,0.952380952,4,20,4.571428571,25,96,0
43,0,2.125,9,17,2.25,8,18,1.125,2,9,2.0,2,2,0,8.0,8,8,1,0.0,0,0,0.0,0,0,0.5,1,4,1.125,2,9,0
700,0,3.85915493,19,274,7.563380282000001,66,537,1.352112676,5,96,5.0,5,5,0,70.0,70,70,1,3.0,3,3,1.0,1,1,0.816901408,6,58,2.85915493,15,203,1
11,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,8.0,8,8,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
128,0,4.8,15,48,9.4,19,94,2.3,6,23,4.0,4,4,0,10.0,10,10,1,0.0,0,0,0.0,0,0,0.4,4,4,4.4,14,44,0
93,0,6.5,26,39,8.833333332999999,35,53,2.0,5,12,2.0,2,2,0,6.0,6,6,1,2.0,2,2,0.0,0,0,0.333333333,1,2,2.333333333,7,14,0
77,0,3.625,9,29,5.75,12,46,2.125,4,17,0.0,0,0,0,8.0,8,8,1,0.0,0,0,0.0,0,0,1.125,3,9,2.375,4,19,0
189,4,6.0625,33,97,7.75,45,124,1.875,7,30,9.0,9,9,0,16.0,16,16,1,1.0,1,1,0.0,0,0,0.4375,2,7,2.375,12,38,0
35,0,0.833333333,1,5,2.166666667,5,13,1.333333333,2,8,0.0,0,0,0,6.0,6,6,1,0.0,0,0,0.0,0,0,2.666666667,4,16,1.333333333,2,8,0
120,0,1.588235294,9,27,3.823529412,16,65,1.588235294,3,27,7.0,7,7,0,17.0,17,17,1,0.0,0,0,0.0,0,0,0.764705882,3,13,1.823529412,5,31,0
22,0,10.0,10,10,15.0,15,15,2.0,2,2,0.0,0,0,0,0.0,0,0,1,0.0,0,0,1.0,1,1,1.0,1,1,6.0,6,6,0
257,1,2.35,13,47,10.0,60,200,1.55,4,31,7.0,7,7,0,5.0,5,5,1,6.0,6,6,1.0,1,1,5.7,13,114,2.85,19,57,0
82,0,0.6315789470000001,2,12,1.631578947,7,31,1.0,1,19,7.0,7,7,0,19.0,19,19,1,0.0,0,0,0.0,0,0,0.7894736840000001,6,15,1.105263158,2,21,0
341,1,13.85714286,74,194,19.0,88,266,3.071428571,5,43,0.0,0,0,0,0.0,0,0,1,0.0,0,0,14.0,14,14,2.571428571,4,36,5.357142857,16,75,1
133,0,5.7,24,57,8.9,35,89,2.4,7,24,1.0,1,1,0,10.0,10,10,1,0.0,0,0,0.0,0,0,0.2,1,2,2.7,9,27,1
