loc,ACD,FOUT_avg,FOUT_max,FOUT_sum,MLOC_avg,MLOC_max,MLOC_sum,NBD_avg,NBD_max,NBD_sum,NOF_avg,NOF_max,NOF_sum,NOI,NOM_avg,NOM_max,NOM_sum,NOT,NSF_avg,NSF_max,NSF_sum,NSM_avg,NSM_max,NSM_sum,PAR_avg,PAR_max,PAR_sum,VG_avg,VG_max,VG_sum,bug
30,0,1.333333333,2,4,5.333333333,13,16,1.333333333,2,4,2.0,2,2,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.0,2,3,2.666666667,5,8,0
82,0,2.5,6,15,10.16666667,39,61,1.5,2,9,4.0,4,4,0,6.0,6,6,1,0.0,0,0,0.0,0,0,1.833333333,3,11,4.166666667,14,25,0
38,0,1.0,4,7,1.571428571,7,11,1.142857143,2,8,1.0,1,1,0,7.0,7,7,1,0.0,0,0,0.0,0,0,0.857142857,2,6,1.285714286,3,9,1
625,0,6.203389831,29,366,8.440677966,33,498,1.525423729,5,90,1.0,1,1,0,58.0,58,58,1,0.0,0,0,1.0,1,1,1.016949153,6,60,2.86440678,11,169,1
32,0,1.0,2,9,1.0,1,9,1.0,1,9,0.0,0,0,0,9.0,9,9,1,0.0,0,0,0.0,0,0,2.333333333,5,21,1.0,1,9,0
103,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,14.0,14,14,0,0.0,0,0,0.0,0,0,7.0,13,98,0.0,0,0,0
21,0,0.75,3,3,1.25,3,5,1.0,1,4,0.0,0,0,0,3.0,3,3,1,1.0,1,1,1.0,1,1,1.5,5,6,1.0,1,4,0
410,14,10.80952381,102,227,14.9047619,187,313,1.619047619,3,34,12.0,12,12,0,21.0,21,21,1,15.0,15,15,0.0,0,0,0.80952381,2,17,1.714285714,6,36,0
13,0,0.666666667,1,2,1.0,1,3,1.0,1,3,1.0,1,1,0,3.0,3,3,1,0.0,0,0,0.0,0,0,0.333333333,1,1,1.0,1,3,0
31,0,1.25,2,5,3.5,11,14,1.25,2,5,0.0,0,0,0,0.0,0,0,1,2.0,2,2,4.0,4,4,2.0,3,8,1.75,4,7,0
7,0,0.0,0,0,0.0,0,0,1.0,1,2,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,1.0,1,2,1.0,1,2,0
83,0,2.454545455,9,27,4.727272727,12,52,1.181818182,2,13,2.0,2,2,0,11.0,11,11,1,2.0,2,2,0.0,0,0,1.0,3,11,2.0,4,22,0
232,2,5.619047619,16,118,7.0,21,147,1.333333333,2,28,12.0,12,12,0,19.0,19,19,1,0.0,0,0,0.0,0,0,0.904761905,3,19,1.80952381,7,38,1
47,0,0.0,0,0,0.909090909,1,10,0.909090909,1,10,9.0,9,9,0,11.0,11,11,1,0.0,0,0,0.0,0,0,0.0,0,0,0.909090909,1,10,0
38,0,4.25,7,17,4.25,7,17,1.25,2,5,1.0,1,1,0,4.0,4,4,1,0.0,0,0,0.0,0,0,0.25,1,1,1.25,2,5,0
90,0,8.25,13,33,17.0,25,68,2.0,4,8,0.0,0,0,0,4.0,4,4,1,6.0,6,6,0.0,0,0,1.5,2,6,5.25,9,21,0
111,0,7.428571429,26,52,10.85714286,36,76,2.857142857,6,20,0.0,0,0,0,4.0,4,4,1,0.0,0,0,3.0,3,3,1.714285714,3,12,3.285714286,8,23,1
192,0,4.727272727,21,52,14.90909091,72,164,1.545454545,5,17,1.0,1,1,0,11.0,11,11,1,0.0,0,0,0.0,0,0,0.636363636,2,7,5.727272727000001,33,63,0
17,0,0.5,1,1,2.5,5,5,1.5,2,3,0.0,0,0,0,1.0,1,1,1,2.0,2,2,1.0,1,1,0.5,1,1,1.5,2,3,0
7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,3.0,3,3,0,0.0,0,0,0.0,0,0,1.333333333,2,4,0.0,0,0,0
69,0,1.272727273,10,14,2.545454545,13,28,1.0,1,11,5.0,5,5,0,11.0,11,11,1,0.0,0,0,0.0,0,0,0.636363636,1,7,1.090909091,2,12,0
102,2,3.625,18,29,8.0,35,64,1.75,5,14,0.0,0,0,0,8.0,8,8,1,0.0,0,0,0.0,0,0,0.5,1,4,2.25,4,18,1
11,0,0.0,0,0,1.0,1,2,1.0,1,2,0.0,0,0,0,2.0,2,2,1,1.0,1,1,0.0,0,0,3.0,3,6,1.0,1,2,0
6,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,2.0,2,2,0,0.0,0,0,0.0,0,0,0.5,1,1,0.0,0,0,0
39,0,1.125,2,9,1.875,5,15,1.125,2,9,0.0,0,0,0,1.0,1,1,1,0.0,0,0,7.0,7,7,1.0,2,8,1.375,2,11,0
44,0,2.6,5,13,4.2,9,21,1.2,2,6,1.0,1,1,0,5.0,5,5,1,0.0,0,0,0.0,0,0,0.4,2,2,1.4,2,7,0
7,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0
18,0,1.0,2,3,1.666666667,3,5,1.333333333,2,4,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.333333333,2,4,1.333333333,2,4,0
7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,4.0,4,4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
10,0,0.0,0,0,0.0,0,0,0.0,0,0,6.0,6,6,0,0.0,0,0,1,1.0,1,1,0.0,0,0,0.0,0,0,0.0,0,0,0
165,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,161.0,161,161,0.0,0,0,0.0,0,0,0.0,0,0,0
9,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,3.0,3,3,0,0.0,0,0,0.0,0,0,1.0,3,3,0.0,0,0,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
169,0,3.421052632,16,65,5.736842105,22,109,1.473684211,3,28,10.0,10,10,0,19.0,19,19,1,0.0,0,0,0.0,0,0,0.894736842,2,17,2.0,6,38,0
288,4,5.555555556,21,100,11.27777778,33,203,2.555555556,5,46,2.0,2,2,0,17.0,17,17,1,0.0,0,0,1.0,1,1,1.111111111,2,20,3.111111111,7,56,0
13,0,0.666666667,2,2,0.333333333,1,1,1.0,1,3,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.333333333,3,4,1.0,1,3,0
31,0,1.2,3,6,2.6,6,13,1.2,2,6,1.0,1,1,0,5.0,5,5,1,4.0,4,4,0.0,0,0,0.6,1,3,1.4,3,7,0
102,0,7.0,15,42,13.5,20,81,2.333333333,4,14,0.0,0,0,0,1.0,1,1,1,0.0,0,0,5.0,5,5,1.0,2,6,4.666666667,12,28,0
99,3,10.5,22,42,17.25,37,69,2.5,3,10,0.0,0,0,0,3.0,3,3,1,0.0,0,0,1.0,1,1,0.5,1,2,3.0,4,12,1
53,0,1.333333333,3,12,2.111111111,6,19,1.222222222,2,11,1.0,1,1,0,9.0,9,9,1,0.0,0,0,0.0,0,0,0.333333333,1,3,1.222222222,2,11,0
47,0,2.6,6,26,2.0,6,20,1.1,2,11,0.0,0,0,0,10.0,10,10,1,2.0,2,2,0.0,0,0,0.4,1,4,1.1,2,11,0
137,0,4.571428571,13,32,11.42857143,29,80,1.285714286,2,9,9.0,9,9,0,7.0,7,7,1,0.0,0,0,0.0,0,0,2.857142857,8,20,4.571428571,12,32,0
252,0,5.857142857,17,82,15.57142857,35,218,2.142857143,3,30,0.0,0,0,0,14.0,14,14,1,0.0,0,0,0.0,0,0,1.0,2,14,4.0,18,56,0
145,1,4.266666667,12,64,5.8666666670000005,16,88,2.0,4,30,1.0,1,1,0,15.0,15,15,1,0.0,0,0,0.0,0,0,1.333333333,4,20,2.133333333,4,32,0
11,0,2.0,2,2,3.0,3,3,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0
303,0,3.64,27,91,8.4,76,210,1.72,6,43,1.0,1,1,0,12.0,12,12,1,8.0,8,8,13.0,13,13,1.36,3,34,4.16,25,104,0
163,1,7.181818182000001,20,79,10.18181818,41,112,1.454545455,3,16,4.0,4,4,0,11.0,11,11,1,4.0,4,4,0.0,0,0,0.909090909,2,10,2.272727273,6,25,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,2.0,2,2,0,0.0,0,0,0.0,0,0,0.5,1,1,0.0,0,0,0
567,0,11.52631579,36,219,27.31578947,89,519,2.631578947,6,50,2.0,2,2,0,19.0,19,19,1,2.0,2,2,0.0,0,0,2.473684211,7,47,10.10526316,28,192,0
62,0,2.5,9,30,2.75,7,33,1.25,2,15,2.0,2,2,0,12.0,12,12,1,0.0,0,0,0.0,0,0,0.583333333,2,7,1.333333333,2,16,0
15,0,1.666666667,4,5,1.0,1,3,1.0,1,3,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,0.666666667,2,2,1.0,1,3,0
13,0,0.0,0,0,1.5,2,3,1.0,1,2,1.0,1,1,0,2.0,2,2,1,1.0,1,1,0.0,0,0,2.0,4,4,1.0,1,2,0
23,0,0.166666667,1,1,1.0,1,6,1.0,1,6,1.0,1,1,0,6.0,6,6,1,0.0,0,0,0.0,0,0,0.333333333,1,2,1.0,1,6,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
254,2,3.8,21,76,9.65,32,193,1.55,4,31,5.0,5,5,0,15.0,15,15,1,4.0,4,4,5.0,5,5,1.7,6,34,3.25,9,65,0
65,0,7.25,15,29,9.75,21,39,1.75,3,7,1.0,1,1,0,4.0,4,4,1,0.0,0,0,0.0,0,0,1.0,3,4,3.0,5,12,0
7,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,1.0,1,1,1.0,1,1,0
143,0,6.357142857,27,89,6.142857143,23,86,1.285714286,2,18,1.0,1,2,0,7.0,9,14,1,1.5,3,3,0.0,0,0,0.642857143,2,9,1.714285714,4,24,1
83,0,0.833333333,2,5,10.5,42,63,1.666666667,3,10,1.0,1,1,0,6.0,6,6,1,0.0,0,0,0.0,0,0,0.833333333,3,5,3.666666667,12,22,0
106,0,3.875,19,31,10.375,39,83,1.5,3,12,2.0,2,2,0,8.0,8,8,1,0.0,0,0,0.0,0,0,1.625,4,13,4.375,15,35,0
206,0,3.545454545,47,78,6.727272727000001,77,148,1.5,5,33,1.0,1,1,0,22.0,22,22,1,2.0,2,2,0.0,0,0,0.5,2,11,2.227272727,18,49,0
311,2,4.290322581,27,133,6.193548387000001,28,192,1.612903226,4,50,3.0,5,6,0,11.5,12,23,1,1.0,2,2,4.0,8,8,1.096774194,4,34,2.096774194,12,65,1
431,1,3.675675676,12,136,9.297297297,21,344,2.297297297,4,85,7.0,7,7,0,37.0,37,37,1,1.0,1,1,0.0,0,0,1.297297297,4,48,3.5675675680000003,13,132,0
117,0,3.083333333,12,37,5.833333333,32,70,1.083333333,2,13,3.0,3,3,0,12.0,12,12,1,10.0,10,10,0.0,0,0,0.916666667,5,11,2.5,11,30,0
101,0,15.25,56,61,18.0,54,72,2.25,4,9,1.0,1,1,0,4.0,4,4,1,0.0,0,0,0.0,0,0,1.5,3,6,3.25,8,13,1
379,0,2.842105263,14,108,6.394736842,26,243,1.973684211,5,75,4.25,11,17,0,7.25,21,29,1,2.5,10,10,2.25,9,9,0.7894736840000001,4,30,2.5,8,95,1
8,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,2.0,2,2,0,0.0,0,0,0.0,0,0,1.0,1,2,0.0,0,0,0
117,0,1.166666667,8,14,6.583333333,22,79,2.0,4,24,4.0,4,4,0,12.0,12,12,1,0.0,0,0,0.0,0,0,1.333333333,4,16,2.833333333,7,34,0
172,0,7.428571429,35,52,19.57142857,105,137,2.571428571,10,18,2.0,2,2,0,7.0,7,7,1,0.0,0,0,0.0,0,0,2.142857143,3,15,6.714285714,36,47,0
7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,3.0,3,3,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
24,0,2.0,3,6,3.333333333,8,10,1.666666667,3,5,0.0,0,0,0,3.0,3,3,1,0.0,0,0,0.0,0,0,1.0,1,3,1.666666667,3,5,0
39,0,1.857142857,3,13,2.0,6,14,1.0,1,7,0.0,0,0,0,0.666666667,1,2,1,1.0,3,3,1.666666667,5,5,1.428571429,2,10,1.142857143,2,8,1
17,0,1.0,1,1,8.0,8,8,3.0,3,3,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,3.0,3,3,3.0,3,3,0
4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
315,1,2.92,16,73,9.64,33,241,2.28,4,57,8.0,8,8,0,25.0,25,25,1,3.0,3,3,0.0,0,0,0.96,3,24,2.88,8,72,0
90,0,1.214285714,4,17,3.428571429,15,48,1.428571429,5,20,2.0,2,2,0,14.0,14,14,1,0.0,0,0,0.0,0,0,0.35714285700000004,2,5,1.857142857,6,26,0
7,0,0.0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,0
159,0,4.181818182,22,46,8.181818182,29,90,2.0,5,22,0.0,0,0,0,10.0,10,10,1,13.0,13,13,1.0,1,1,3.181818182,7,35,2.909090909,12,32,0
11,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,7.0,7,7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
22,0,2.0,3,4,4.0,7,8,1.5,2,3,0.0,0,0,0,1.0,1,1,1,0.0,0,0,1.0,1,1,2.5,3,5,2.0,3,4,0
219,0,11.33333333,45,102,20.88888889,74,188,2.888888889,7,26,0.0,0,0,0,8.0,8,8,1,1.0,1,1,1.0,1,1,1.0,3,9,7.888888888999999,27,71,0
4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
294,0,4.583333333,17,110,9.333333332999999,40,224,1.916666667,6,46,9.0,9,9,0,24.0,24,24,1,1.0,1,1,0.0,0,0,0.5,1,12,3.208333333,14,77,0
7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,3.0,3,3,0,0.0,0,0,0.0,0,0,0.333333333,1,1,0.0,0,0,0
150,0,8.833333332999999,35,53,15.66666667,62,94,2.0,4,12,8.0,8,8,0,6.0,6,6,1,16.0,16,16,0.0,0,0,2.166666667,4,13,6.166666667,21,37,0
37,0,0.5,2,3,2.666666667,9,16,1.166666667,2,7,3.0,3,3,0,6.0,6,6,1,0.0,0,0,0.0,0,0,0.666666667,3,4,1.333333333,3,8,0
14,0,5.0,5,5,5.0,5,5,1.0,1,1,0.0,0,0,0,1.0,1,1,1,0.0,0,0,0.0,0,0,3.0,3,3,3.0,3,3,0
215,0,2.44,17,61,4.24,33,106,1.28,4,32,0.0,0,0,0,1.0,1,1,1,20.0,20,20,24.0,24,24,2.12,6,53,1.68,7,42,0
154,1,2.363636364,14,26,10.27272727,43,113,2.0,6,22,2.5,5,5,0,1.5,3,3,1,1.5,3,3,4.0,8,8,1.272727273,4,14,4.181818182,13,46,0
22,0,3.0,7,9,2.666666667,5,8,1.0,1,3,2.0,2,2,0,3.0,3,3,1,1.0,1,1,0.0,0,0,0.333333333,1,1,1.0,1,3,0
126,0,1.545454545,5,34,2.772727273,6,61,1.318181818,2,29,2.5,4,5,0,11.0,14,22,1,0.0,0,0,0.0,0,0,0.636363636,2,14,1.545454545,3,34,0
280,4,7.222222222,19,130,11.27777778,33,203,1.777777778,4,32,9.0,9,9,0,18.0,18,18,1,1.0,1,1,0.0,0,0,0.7222222220000001,3,13,2.611111111,9,47,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,2.0,2,2,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
45,0,1.0,4,10,1.6,4,16,1.1,2,11,2.0,2,2,0,9.0,9,9,1,0.0,0,0,1.0,1,1,0.8,2,8,1.3,3,13,1
102,0,0.333333333,2,4,5.916666667,33,71,1.5,4,18,3.0,3,3,0,12.0,12,12,1,0.0,0,0,0.0,0,0,0.5,1,6,2.25,7,27,0
49,0,1.833333333,4,11,4.5,9,27,1.5,3,9,1.0,1,1,0,6.0,6,6,1,1.0,1,1,0.0,0,0,1.166666667,2,7,1.833333333,3,11,0
4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
7,0,0.0,0,0,0.5,1,1,1.0,1,2,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,1.0,1,2,0
1431,0,3.724358974,20,581,7.076923077000001,61,1104,1.429487179,4,223,6.0,6,6,0,156.0,156,156,1,0.0,0,0,0.0,0,0,1.057692308,6,165,2.8461538460000004,21,444,1
112,0,2.235294118,4,38,4.058823529,16,69,1.176470588,2,20,2.0,2,2,0,16.0,16,16,1,0.0,0,0,1.0,1,1,0.882352941,3,15,1.764705882,4,30,0
159,0,4.466666667,15,67,7.466666667,27,112,1.4,4,21,4.0,4,4,0,15.0,15,15,1,0.0,0,0,0.0,0,0,0.8666666670000001,3,13,2.666666667,10,40,0
543,0,6.173913043,43,142,21.08695652,174,485,1.565217391,5,36,5.0,5,5,0,21.0,21,21,1,1.0,1,1,2.0,2,2,1.3478260869999998,3,31,7.086956522,47,163,0
9,0,0.5,1,1,1.0,1,2,1.0,1,2,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,1.5,3,3,1.0,1,2,0
153,0,1.3125,8,21,3.875,22,62,1.1875,2,19,2.0,2,2,0,14.0,14,14,1,51.0,51,51,2.0,2,2,0.6875,2,11,2.9375,11,47,0
15,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1,1,1,7.0,7,7,0,0.0,0,0,0.0,0,0,0.14285714300000002,1,1,0.0,0,0,0
238,1,3.92,13,98,6.64,22,166,1.8,4,45,3.0,3,3,0,25.0,25,25,1,2.0,2,2,0.0,0,0,0.96,3,24,2.2,5,55,1
29,0,0.428571429,2,3,1.0,1,7,1.0,1,7,3.0,3,3,0,7.0,7,7,1,0.0,0,0,0.0,0,0,0.428571429,1,3,1.0,1,7,0
56,0,0.0,0,0,3.666666667,19,33,1.0,1,9,1.0,1,1,0,8.0,8,8,1,0.0,0,0,1.0,1,1,0.222222222,1,2,1.222222222,3,11,0
62,0,2.777777778,11,25,3.222222222,13,29,1.222222222,3,11,2.0,2,2,0,8.0,8,8,1,0.0,0,0,1.0,1,1,0.8888888890000001,2,8,1.4444444440000002,3,13,0
7,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
142,0,3.545454545,20,39,10.09090909,69,111,1.363636364,4,15,1.0,1,1,0,10.0,10,10,1,0.0,0,0,1.0,1,1,1.636363636,3,18,3.0,11,33,1
92,1,6.5,25,26,15.25,56,61,2.25,6,9,3.0,3,3,0,4.0,4,4,1,0.0,0,0,0.0,0,0,1.0,4,4,2.75,8,11,0
15,0,0.0,0,0,1.0,1,3,1.0,1,3,2.0,2,2,0,3.0,3,3,1,0.0,0,0,0.0,0,0,0.333333333,1,1,1.0,1,3,0
30,0,0.8,3,4,2.6,9,13,1.2,2,6,0.0,0,0,0,4.0,4,4,1,1.0,1,1,1.0,1,1,1.0,1,5,1.6,3,8,0
8,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,5.0,5,5,0,0.0,0,0,0.0,0,0,0.8,1,4,0.0,0,0,0
36,0,3.0,10,15,4.2,11,21,1.4,2,7,1.0,1,1,0,4.0,4,4,1,0.0,0,0,1.0,1,1,0.6,1,3,1.4,2,7,0
12,0,0.0,0,0,1.5,2,3,1.0,1,2,1.0,1,1,0,2.0,2,2,1,0.0,0,0,0.0,0,0,1.0,2,2,1.0,1,2,0
183,1,2.5,9,60,4.583333333,29,110,1.916666667,6,46,1.0,1,1,0,19.0,19,19,1,1.0,1,1,5.0,5,5,1.041666667,2,25,2.041666667,9,49,1
183,4,4.166666667,32,75,6.555555556,55,118,1.277777778,3,23,2.0,6,6,0,6.0,13,18,1,1.666666667,5,5,0.0,0,0,0.7777777779999999,2,14,1.722222222,5,31,0
18,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,12.0,12,12,0,0.0,0,0,0.0,0,0,0.4166666670000001,2,5,0.0,0,0,0
17,0,0.0,0,0,0.071428571,1,1,0.0,0,0,0.0,0,0,1,14.0,14,14,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0
117,0,1.0,9,14,5.285714286,50,74,1.357142857,4,19,3.0,3,3,0,14.0,14,14,1,0.0,0,0,0.0,0,0,1.357142857,5,19,2.928571429,26,41,0
44,0,1.333333333,5,12,2.333333333,13,21,1.111111111,2,10,0.0,0,0,0,9.0,9,9,1,0.0,0,0,0.0,0,0,1.888888889,6,17,1.222222222,3,11,0
349,3,9.166666667000001,61,220,11.83333333,64,284,1.875,4,45,4.0,4,4,0,24.0,24,24,1,1.0,1,1,0.0,0,0,1.666666667,4,40,2.833333333,11,68,1
4,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,1.0,1,1,0,0.0,0,0,0.0,0,0,1.0,1,1,0.0,0,0,0
781,0,5.857142857,23,328,11.69642857,54,655,1.946428571,5,109,0.0,0,0,0,55.0,55,55,1,2.0,2,2,1.0,1,1,1.089285714,5,61,4.875,19,273,0
73,0,1.714285714,12,12,3.428571429,20,24,1.285714286,3,9,1.0,1,1,0,7.0,7,7,1,1.0,1,1,0.0,0,0,0.857142857,2,6,1.857142857,7,13,0
62,0,6.0,13,24,11.75,24,47,2.0,3,8,2.0,2,2,0,4.0,4,4,1,0.0,0,0,0.0,0,0,0.75,2,3,3.5,8,14,0
680,0,11.19047619,35,235,27.71428571,109,582,3.047619048,8,64,7.0,7,7,0,21.0,21,21,1,0.0,0,0,0.0,0,0,2.380952381,6,50,9.619047619,33,202,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,2.0,2,2,0,0.0,0,0,0.0,0,0,1.0,1,2,0.0,0,0,0
33,0,1.0,6,6,2.333333333,12,14,1.166666667,2,7,0.0,0,0,0,6.0,6,6,1,0.0,0,0,0.0,0,0,1.333333333,2,8,1.666666667,5,10,0
75,1,3.6,7,18,9.6,25,48,1.6,2,8,2.0,2,2,0,4.0,4,4,1,0.0,0,0,1.0,1,1,1.2,3,6,2.8,5,14,0
28,0,1.0,4,4,3.0,7,12,1.0,1,4,0.0,0,0,0,4.0,4,4,1,0.0,0,0,0.0,0,0,2.25,4,9,1.5,3,6,0
1053,0,4.575342466,33,334,11.16438356,41,815,2.191780822,5,160,1.0,10,12,0,6.0,23,72,1,0.0,0,0,0.083333333,1,1,1.849315068,9,135,2.97260274,12,217,1
10,0,0.0,0,0,1.0,1,2,1.0,1,2,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,0.5,1,1,1.0,1,2,0
671,0,3.05,12,183,8.816666667,34,529,1.883333333,7,113,8.0,8,8,0,58.0,58,58,1,2.0,2,2,2.0,2,2,1.016666667,5,61,4.166666667,14,250,1
531,2,7.0256410260000015,27,274,10.84615385,32,423,1.871794872,4,73,5.333333333,10,16,0,13.0,34,39,1,0.0,0,0,0.0,0,0,2.051282051,6,80,3.461538462,13,135,0
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,34.0,34,34,0.0,0,0,0.0,0,0,0.0,0,0,1
24,0,0.5,2,2,0.5,1,2,0.75,1,3,1.0,1,1,0,4.0,4,4,1,9.0,9,9,0.0,0,0,0.75,1,3,0.75,1,3,0
29,0,3.0,8,9,5.0,13,15,1.0,1,3,1.0,1,1,0,3.0,3,3,1,1.0,1,1,0.0,0,0,1.666666667,3,5,2.666666667,6,8,0
381,0,6.526315789,40,124,16.10526316,70,306,1.894736842,5,36,10.0,10,10,0,16.0,16,16,1,3.0,3,3,3.0,3,3,0.7894736840000001,8,15,5.473684211,20,104,1
83,0,5.8,11,29,13.4,46,67,1.6,4,8,0.0,0,0,0,0.0,0,0,1,0.0,0,0,5.0,5,5,2.2,3,11,6.8,13,34,0
70,0,3.181818182,9,35,3.909090909,7,43,1.454545455,2,16,2.0,2,2,0,11.0,11,11,1,0.0,0,0,0.0,0,0,0.636363636,2,7,1.636363636,3,18,0
30,0,1.166666667,2,7,1.333333333,3,8,1.0,1,6,0.0,0,0,0,5.0,5,5,1,1.0,1,1,1.0,1,1,1.0,2,6,1.0,1,6,0
57,0,4.2,10,21,7.0,15,35,2.0,4,10,2.0,2,2,0,5.0,5,5,1,1.0,1,1,0.0,0,0,1.0,2,5,2.8,5,14,0
375,0,3.0555555560000003,9,55,17.11111111,75,308,2.5,6,45,4.0,4,4,0,18.0,18,18,1,1.0,1,1,0.0,0,0,1.5555555559999998,5,28,6.333333333,28,114,1
38,0,0.875,1,7,0.875,1,7,1.0,1,8,0.0,0,0,0,1.0,1,1,1,6.0,6,6,7.0,7,7,0.25,2,2,1.0,1,8,0
548,0,4.5,16,216,9.208333332999999,51,442,1.625,8,78,3.0,3,3,0,47.0,47,47,1,3.0,3,3,1.0,1,1,1.125,3,54,2.75,13,132,0
1211,0,3.2,28,448,6.492857142999999,57,909,1.45,6,203,10.0,10,10,0,140.0,140,140,1,0.0,0,0,0.0,0,0,1.05,6,147,2.614285714,17,366,1
25,0,0.833333333,1,5,1.0,1,6,1.0,1,6,0.0,0,0,0,6.0,6,6,1,0.0,0,0,0.0,0,0,1.833333333,3,11,1.0,1,6,0
56,0,2.0,6,16,3.5,12,28,1.875,5,15,0.0,0,0,0,8.0,8,8,1,0.0,0,0,0.0,0,0,0.75,2,6,2.125,5,17,0
125,0,3.5,18,28,12.125,50,97,1.5,3,12,3.0,3,3,0,8.0,8,8,1,0.0,0,0,0.0,0,0,1.0,3,8,3.5,11,28,0
36,0,0.5,1,1,11.0,19,22,2.0,3,4,0.0,0,0,0,2.0,2,2,1,0.0,0,0,0.0,0,0,1.0,2,2,5.0,9,10,0
108,0,4.333333333,12,39,7.0,15,63,1.4444444440000002,2,13,6.0,6,6,0,9.0,9,9,1,1.0,1,1,0.0,0,0,1.111111111,3,10,1.888888889,4,17,0
14,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,6.0,6,6,0,0.0,0,0,0.0,0,0,1.166666667,3,7,0.0,0,0,0
9,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,6.0,6,6,0,0.0,0,0,0.0,0,0,0.166666667,1,1,0.0,0,0,0
5,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,0.0,0,0,0,2.0,2,2,0.0,0,0,0.0,0,0,0.0,0,0,0
175,0,1.541666667,11,37,4.708333333,28,113,1.333333333,3,32,6.0,6,6,0,23.0,23,23,1,0.0,0,0,1.0,1,1,1.0,5,24,2.375,10,57,0
