loc,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
126,8,1,0,1,25,22,1,0,6,0.428571429,1.0,0,0.0,0.17857142899999998,0,0,14.625,5,1.375,0
21,2,3,0,4,5,1,1,3,2,2.0,0.0,0,0.8,0.75,0,0,9.5,1,0.5,1
170,3,3,0,3,13,3,0,3,3,2.0,0.0,0,0.666666667,0.444444444,0,0,55.66666667,3,1.3333,1
1021,28,2,1,16,89,86,6,10,23,0.8444444440000001,0.8,0,0.395348837,0.265432099,1,7,35.10714286,2,1.0,1
83,4,1,0,2,10,0,0,2,4,0.0,0.0,0,0.0,0.4,0,0,19.5,2,0.5,1
164,15,2,0,21,34,0,3,19,14,0.35714285700000004,0.5,1,0.666666667,0.18974359,1,3,9.8,1,0.7333,1
102,5,2,1,3,16,0,1,2,5,0.5,1.0,1,0.2,0.4,1,1,19.0,2,1.0,1
106,7,3,0,5,13,15,2,3,7,0.333333333,1.0,0,0.571428571,0.514285714,0,0,13.85714286,3,0.7143,1
35,2,3,0,4,6,0,0,4,2,0.0,1.0,1,0.8,0.75,0,0,16.0,1,0.5,1
64,2,3,0,8,9,1,2,6,0,2.0,0.0,0,0.952380952,0.583333333,1,1,31.0,1,0.5,0
15,5,2,0,2,6,10,1,1,4,2.0,0.0,0,0.5,1.0,1,1,2.0,1,0.8,0
11,1,2,0,14,2,0,11,3,0,2.0,0.0,1,1.0,1.0,0,0,9.0,0,0.0,1
377,12,1,1,13,33,12,2,12,8,0.690909091,0.8666666670000001,4,0.0,0.21875,0,0,29.16666667,1,0.9167,0
353,12,3,0,8,47,0,2,8,12,0.590909091,1.0,0,0.592592593,0.208333333,2,2,28.08333333,7,1.75,0
286,11,3,0,8,42,0,3,6,10,0.45,1.0,0,0.615384615,0.22077922100000005,2,2,24.81818182,7,1.7273,0
367,13,2,0,10,38,0,3,7,4,0.7666666670000001,0.533333333,6,0.294117647,0.211538462,1,2,26.07692308,1,0.9231,1
38,3,4,0,5,7,3,1,5,2,2.0,0.0,0,0.923076923,0.5,1,1,11.66666667,4,1.6667,1
705,26,1,0,10,55,0,0,10,22,0.344,1.0,4,0.0,0.184615385,0,0,25.73076923,2,1.1538,1
27,3,1,0,0,8,3,0,0,1,1.0,0.0,0,0.0,0.333333333,0,0,7.666666667,2,1.0,0
373,7,2,0,6,30,1,1,5,7,0.0,1.0,0,0.14285714300000002,0.314285714,1,1,51.57142857,12,3.5714,1
395,6,1,0,9,29,0,2,7,0,0.45,0.666666667,5,0.0,0.4791666670000001,0,0,62.83333333,1,0.6667,1
485,7,2,0,2,32,1,1,1,6,0.583333333,1.0,0,0.444444444,0.444444444,1,1,67.42857143,3,1.1429,0
191,13,1,0,8,36,58,1,7,13,0.791666667,1.0,2,0.0,0.201923077,0,0,13.38461538,1,0.9231,1
11,11,1,0,18,11,55,6,12,11,2.0,0.0,0,0.0,0.263636364,0,0,0.0,1,1.0,1
196,15,1,2,19,18,105,19,0,15,2.0,0.0,0,0.0,0.311111111,0,0,12.06666667,1,0.9333,1
318,14,2,0,6,38,0,1,6,11,0.384615385,1.0,0,0.5,0.171428571,2,5,21.57142857,6,1.5714,1
415,17,1,0,24,39,0,22,2,17,0.5,0.5,0,0.0,0.426470588,0,0,23.29411765,5,2.5882,1
249,13,1,15,51,39,72,48,7,12,0.833333333,1.0,0,0.0,0.230769231,0,0,18.07692308,9,1.8462,0
36,1,1,0,8,2,0,8,0,0,2.0,0.0,0,0.0,1.0,0,0,27.0,0,0.0,1
176,4,2,0,3,10,0,1,2,0,0.484848485,1.0,2,0.625,0.625,1,1,40.25,1,0.75,0
179,7,2,0,4,16,0,1,3,6,0.333333333,1.0,2,0.571428571,0.476190476,1,3,24.14285714,1,0.8571,0
104,10,1,0,6,18,0,5,2,10,0.333333333,1.0,2,0.0,0.375,1,1,9.2,4,1.4,0
145,5,1,0,3,14,4,2,1,4,0.583333333,0.666666667,1,0.0,0.5,0,0,27.4,7,2.6,1
20,13,1,0,16,14,78,10,8,12,1.041666667,0.0,1,0.0,0.427083333,0,0,0.384615385,1,0.9231,1
10,2,2,0,3,4,1,0,3,2,2.0,0.0,0,0.666666667,0.666666667,0,0,4.0,1,0.5,0
171,24,2,0,11,50,0,0,11,19,0.0,1.0,1,0.7228915659999999,0.199074074,1,8,6.083333333,1,0.9583,1
62,5,2,0,7,17,0,2,6,5,0.0,1.0,1,0.2,0.4,1,1,11.2,2,1.0,1
44,2,1,0,0,5,1,0,0,0,1.0,0.0,0,0.0,1.0,0,0,17.0,0,0.0,0
89,6,1,4,15,17,13,14,1,5,0.9,0.5,0,0.0,0.6,0,0,13.5,1,0.6667,1
115,8,1,0,3,12,6,3,1,0,0.80952381,0.333333333,1,0.0,0.375,0,0,12.625,2,0.875,1
204,8,2,0,3,13,0,1,2,7,0.5,0.875,1,0.666666667,0.3,1,4,23.5,2,1.0,1
514,14,3,0,5,29,53,1,4,6,0.692307692,1.0,1,0.541666667,0.333333333,1,4,34.92857143,14,2.2857,0
122,4,3,2,4,8,4,2,2,2,0.857142857,1.0,0,0.571428571,0.583333333,0,0,27.75,1,0.75,1
9,2,5,0,3,4,1,2,1,1,2.0,0.0,0,0.8888888890000001,0.666666667,1,1,3.5,1,0.5,0
158,8,2,0,3,15,0,1,2,0,0.571428571,1.0,0,0.5625,0.425,1,3,17.875,1,0.875,0
174,1,1,0,2,1,0,2,0,0,2.0,0.0,0,0.0,0.0,0,0,136.0,0,0.0,1
8,8,1,0,27,8,28,25,2,8,2.0,0.0,0,0.0,0.3,0,0,0.0,1,1.0,0
237,14,1,0,2,25,3,1,1,13,0.602564103,0.0,0,0.0,0.404761905,0,0,15.5,1,0.9286,0
12,12,1,0,3,12,66,3,0,12,2.0,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,1
745,18,1,0,17,61,69,2,16,0,0.8067226890000001,1.0,4,0.0,0.237373737,0,0,40.0,5,1.3333,1
438,15,2,2,4,30,21,3,1,9,0.705357143,0.625,0,0.538461538,0.328571429,1,4,27.66666667,7,1.2667,1
380,5,4,0,2,18,0,1,1,4,0.55,0.4,1,0.8666666670000001,0.4,1,1,74.0,14,4.8,0
54,1,1,0,4,2,0,1,3,0,2.0,0.0,3,0.0,1.0,0,0,48.0,0,0.0,1
1,1,1,0,18,1,0,17,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
14,5,2,5,17,7,10,12,6,4,2.0,0.0,0,0.75,0.466666667,1,1,1.8,1,0.8,0
313,10,2,0,6,24,0,1,5,10,0.444444444,1.0,0,0.571428571,0.3,2,3,29.8,13,3.1,1
120,13,4,0,14,31,0,0,14,13,0.0,1.0,1,0.6,0.205128205,0,0,8.153846154,1,0.9231,0
122,7,3,0,7,22,9,2,6,6,0.7777777779999999,0.333333333,1,0.705882353,0.333333333,2,3,16.0,6,1.7143,1
468,19,1,0,6,48,71,3,6,7,0.75,1.0,5,0.0,0.210526316,0,0,23.10526316,3,1.3158,1
567,8,1,0,2,27,18,1,1,6,0.428571429,1.0,0,0.0,0.314285714,0,0,68.875,8,2.5,1
12,6,1,3,8,7,15,6,2,6,2.0,0.0,0,0.0,0.444444444,1,1,1.0,1,0.8333,1
407,17,2,0,12,55,12,3,10,13,0.625,1.0,0,0.428571429,0.158823529,2,4,22.70588235,7,2.0588,1
199,14,1,0,22,29,67,9,22,12,0.897435897,0.333333333,12,0.0,0.403846154,0,0,12.35714286,1,0.8571,1
3060,36,1,0,5,52,282,1,4,7,0.720300752,0.210526316,1,0.0,0.405714286,0,0,83.47222222,112,7.6389,1
110,5,2,1,7,13,0,2,5,4,0.4375,0.5,1,0.25,0.5,0,0,20.2,4,1.6,1
12,1,1,1,19,2,0,19,0,1,2.0,0.0,0,0.0,1.0,0,0,9.0,0,0.0,0
9,4,1,2,24,5,6,23,1,4,2.0,0.0,0,0.0,1.0,0,0,1.25,1,0.75,1
12,12,1,0,3,12,66,3,0,12,2.0,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,0
95,5,1,0,6,12,0,5,1,0,0.6785714290000001,0.0,2,0.0,0.533333333,0,0,16.6,1,0.8,0
524,15,3,0,9,29,15,1,8,11,0.6,0.7,3,0.266666667,0.28571428600000004,1,1,33.26666667,10,1.7333,1
1483,14,1,0,5,28,0,2,3,8,0.288461538,1.0,0,0.0,0.320512821,0,0,104.6428571,10,1.8571,0
52,2,3,0,7,12,1,0,7,1,2.0,0.0,0,0.947368421,0.833333333,0,0,25.0,5,2.5,0
292,13,2,0,4,25,0,2,2,10,0.523809524,0.857142857,1,0.56,0.208791209,1,3,20.92307692,2,1.0,1
143,9,2,0,9,26,0,2,8,8,0.3125,0.0,2,0.6,0.222222222,2,4,14.66666667,5,1.3333,1
558,27,2,0,16,84,193,3,16,21,0.8241758240000001,1.0,0,0.697674419,0.168350168,1,9,19.40740741,2,1.037,1
99,7,2,0,6,21,0,1,6,5,0.666666667,0.333333333,0,0.5,0.375,2,2,12.71428571,3,1.0,1
6,6,1,0,47,6,15,44,4,6,2.0,0.0,0,0.0,0.4166666670000001,0,0,0.0,1,1.0,0
218,13,3,0,6,31,0,1,6,11,0.375,1.0,2,0.571428571,0.208791209,2,2,15.61538462,6,1.3077,0
5,1,4,0,5,2,0,5,0,1,2.0,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
5,2,1,5,25,3,1,24,1,2,2.0,0.0,0,0.0,0.75,0,0,1.5,1,0.5,1
122,7,3,0,7,22,9,2,6,6,0.7777777779999999,0.333333333,1,0.705882353,0.333333333,2,3,16.0,6,1.7143,1
43,3,2,0,4,8,0,1,3,3,0.0,1.0,0,0.666666667,0.833333333,0,0,13.0,1,0.6667,1
23,3,1,0,3,4,3,3,0,3,1.4375,0.0,2,0.0,0.5,0,0,4.0,2,1.0,0
82,5,2,0,2,12,0,1,1,5,0.125,0.5,0,0.5,0.466666667,1,1,15.0,1,0.8,0
100,5,1,0,8,6,0,8,0,0,0.125,0.0,0,0.0,0.55,0,0,18.2,1,0.4,0
141,5,2,0,6,20,0,1,5,5,0.5,1.0,2,0.5555555560000001,0.4,1,2,26.6,1,0.8,0
16,2,2,0,4,3,1,3,1,2,1.0,0.0,0,0.0,0.875,0,0,6.5,0,0.0,1
83,5,2,0,2,18,0,1,1,5,0.375,0.0,0,0.5,0.466666667,1,1,15.2,1,0.8,0
3785,22,1,0,5,38,153,1,4,7,0.8503401359999999,0.114285714,1,0.0,0.380952381,0,0,169.4545455,236,14.0455,0
17,3,2,3,4,5,1,3,1,1,0.5,1.0,0,0.75,0.666666667,0,0,4.333333333,1,0.3333,1
92,7,2,0,6,21,0,1,6,5,0.666666667,0.666666667,0,0.5,0.375,2,2,11.71428571,3,1.0,1
122,7,3,0,7,22,9,2,6,6,0.7777777779999999,0.333333333,1,0.705882353,0.333333333,2,3,16.0,6,1.7143,1
39,2,2,0,6,4,1,4,2,0,2.0,0.0,0,0.916666667,0.666666667,1,3,18.5,4,2.0,0
134,7,2,2,10,27,1,2,8,6,0.333333333,1.0,1,0.666666667,0.342857143,2,3,18.0,5,1.5714,0
7,2,1,0,2,3,1,0,2,2,2.0,0.0,0,0.0,0.75,0,0,2.5,1,0.5,0
5,1,4,0,2,2,0,2,0,1,2.0,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
47,7,2,1,2,14,0,1,1,7,0.0,1.0,1,0.7142857140000001,0.428571429,1,2,5.571428571,1,0.8571,1
5,1,5,0,4,2,0,4,0,1,2.0,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
108,5,1,0,7,14,0,3,4,0,0.75,0.333333333,4,0.0,0.4,0,0,19.4,5,1.6,0
63,3,3,0,3,10,1,1,2,3,0.5,1.0,0,0.8,0.666666667,0,0,19.0,1,0.3333,1
102,6,2,0,4,17,3,1,3,4,0.2,1.0,0,0.571428571,0.611111111,0,0,15.83333333,2,0.6667,1
482,20,1,0,18,51,164,12,6,16,0.940789474,0.25,0,0.0,0.261111111,0,0,22.7,8,1.5,1
21,6,1,5,33,8,15,32,1,6,2.0,0.0,0,0.0,0.583333333,0,0,2.5,1,0.8333,0
280,10,3,0,13,42,7,1,12,9,0.638888889,0.5,0,0.72,0.28571428600000004,3,4,26.6,6,1.4,1
338,11,1,0,13,28,19,3,12,5,0.64,1.0,6,0.0,0.324675325,0,0,28.81818182,4,1.1818,1
175,14,1,0,12,22,61,11,1,13,0.692307692,0.0,3,0.0,0.320512821,0,0,11.28571429,3,0.7143,1
21,3,1,0,7,7,3,4,5,2,2.0,0.0,0,0.0,0.666666667,0,0,6.0,1,0.6667,0
461,12,2,0,8,29,26,1,7,7,0.609090909,1.0,3,0.444444444,0.305555556,1,3,36.58333333,2,1.0833,0
13,2,4,0,2,4,1,1,1,1,2.0,0.0,0,0.875,0.666666667,1,1,5.5,2,1.0,0
247,6,3,0,5,20,5,1,4,5,0.825,0.0,1,0.7222222220000001,0.333333333,1,4,38.83333333,16,3.6667,0
5,2,1,6,22,3,1,22,0,2,2.0,0.0,0,0.0,0.666666667,0,0,1.5,1,0.5,0
345,13,2,2,9,34,0,2,7,6,0.666666667,1.0,4,0.4,0.21978022,1,3,24.84615385,3,1.1538,0
357,7,1,1,13,46,0,2,12,7,0.69047619,1.0,2,0.0,0.30952381,0,0,49.0,1,0.8571,0
103,7,1,0,3,12,1,3,0,6,0.27777777800000003,1.0,0,0.0,0.6190476189999999,0,0,13.28571429,3,1.0,1
186,7,2,0,4,27,9,1,3,4,0.333333333,1.0,0,0.5,0.571428571,0,0,25.42857143,2,0.7143,1
65,6,2,0,10,18,9,9,1,5,0.2,1.0,0,0.7333333329999999,0.333333333,1,1,9.666666667000001,3,1.1667,1
9,2,4,1,2,4,1,1,1,1,2.0,0.0,0,0.875,0.666666667,1,1,3.5,1,0.5,0
147,4,1,0,2,17,6,2,0,4,2.0,0.0,0,0.0,0.333333333,0,0,35.75,1,0.75,0
263,17,2,0,9,43,48,2,8,13,0.5625,1.0,2,0.444444444,0.135746606,2,4,14.29411765,7,1.6471,1
93,8,2,0,8,19,8,3,6,7,0.428571429,1.0,1,0.6315789470000001,0.25,2,3,10.5,5,1.5,1
122,7,3,0,7,22,9,2,6,6,0.7777777779999999,0.333333333,1,0.705882353,0.333333333,2,3,16.0,6,1.7143,1
155,7,1,0,1,10,21,1,0,7,2.0,0.0,0,0.0,0.321428571,0,0,21.14285714,4,2.5714,1
47,9,1,17,38,11,34,35,3,7,0.875,1.0,1,0.0,0.4166666670000001,0,0,4.1111111110000005,1,0.8889,1
280,10,1,0,4,37,0,0,4,9,0.388888889,1.0,0,0.0,0.34,0,0,26.8,5,1.6,1
41,2,3,0,3,6,0,0,3,2,0.0,0.0,0,0.8,0.666666667,0,0,18.5,1,0.5,1
133,8,1,1,3,15,0,2,1,7,0.571428571,1.0,0,0.0,0.35,0,0,15.25,4,1.75,1
1192,11,1,0,20,102,1,1,20,0,0.7333333329999999,1.0,5,0.0,0.227272727,0,0,106.0,10,2.3636,0
94,17,1,2,49,26,124,47,4,16,0.875,1.0,1,0.0,0.175,0,0,4.4117647060000005,1,0.8824,1
74,7,2,1,11,20,9,5,7,6,0.5,0.0,1,0.666666667,0.265306122,2,3,9.428571429,4,1.2857,1
52,4,2,0,4,13,0,1,4,4,0.0,1.0,1,0.25,0.5,0,0,11.75,1,0.75,1
274,5,2,0,6,21,0,3,3,0,0.375,0.0,1,0.7333333329999999,0.5,1,3,53.4,18,5.0,1
205,3,1,0,5,8,3,5,0,0,1.333333333,0.0,0,0.0,0.5,0,0,63.33333333,3,1.0,1
2,2,1,0,2,2,1,2,0,2,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
177,13,1,0,15,22,24,14,1,13,0.75,0.166666667,1,0.0,0.384615385,1,1,12.15384615,3,1.0769,1
235,4,1,0,8,39,0,2,6,0,0.8888888890000001,0.5,3,0.0,0.375,0,0,56.25,2,1.0,1
15,4,1,0,12,6,6,11,3,3,1.0,0.0,2,0.0,0.833333333,0,0,2.25,1,0.75,1
25,3,1,1,14,4,0,13,1,2,0.666666667,0.333333333,1,0.0,0.583333333,0,0,6.333333333,1,0.6667,1
664,28,2,0,17,61,0,1,16,17,0.682539683,1.0,1,0.697674419,0.157738095,1,9,22.46428571,6,1.3929,1
339,6,1,0,6,39,0,1,5,5,0.6,1.0,1,0.0,0.333333333,0,0,54.66666667,4,1.3333,1
409,9,2,0,10,31,0,1,9,7,0.545454545,1.0,2,0.5,0.28571428600000004,1,3,43.22222222,2,1.0,0
303,15,2,0,9,43,0,3,7,11,0.589285714,1.0,0,0.461538462,0.191666667,2,3,18.93333333,6,1.8,1
51,2,2,0,5,4,1,3,2,0,2.0,0.0,0,0.916666667,0.666666667,1,3,24.5,6,3.0,0
443,27,2,0,19,64,171,12,11,22,0.7692307690000001,1.0,0,0.333333333,0.102564103,2,6,15.22222222,12,1.5926,1
287,15,2,0,6,27,7,1,6,7,0.6122448979999999,1.0,1,0.44,0.2,1,3,17.66666667,3,1.0667,1
297,15,1,0,9,22,0,8,1,14,0.8520408159999999,0.28571428600000004,3,0.0,0.380952381,0,0,17.86666667,7,0.8,1
2,2,1,0,5,2,1,5,0,2,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
357,12,2,1,7,37,0,2,5,9,0.454545455,1.0,1,0.444444444,0.4166666670000001,1,3,28.08333333,1,0.8333,0
176,13,3,0,6,30,0,1,6,11,0.4166666670000001,1.0,1,0.571428571,0.192307692,2,2,12.38461538,6,1.3077,0
100,8,2,0,15,22,0,10,6,6,0.14285714300000002,1.0,1,0.6315789470000001,0.232142857,2,2,11.375,4,1.375,1
1,1,1,0,6,1,0,4,2,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
173,6,2,0,12,12,1,1,11,6,0.64,1.0,6,0.921568627,0.35,0,0,26.16666667,6,1.5,0
18,1,1,0,2,2,0,1,1,0,2.0,0.0,3,0.0,1.0,0,0,12.0,0,0.0,0
5,1,4,0,28,2,0,28,0,1,2.0,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
273,16,2,0,9,40,70,2,7,16,0.72,1.0,2,0.548387097,0.5,1,5,15.75,1,0.875,1
2846,80,1,0,23,171,1344,4,22,52,0.843178622,0.7222222220000001,10,0.0,0.1005996,0,0,34.125,4,0.9875,1
410,11,2,0,9,31,23,0,9,5,0.55,1.0,0,0.869565217,0.313131313,1,5,36.09090909,1,0.8182,1
103,9,2,2,7,14,8,5,2,6,0.5,1.0,2,0.384615385,0.4074074070000001,1,2,10.22222222,2,1.0,0
387,5,3,0,3,18,0,2,1,4,0.55,0.4,1,0.8666666670000001,0.4,1,1,75.4,14,4.8,1
83,4,1,0,7,6,0,7,0,2,0.875,0.125,7,0.0,0.5555555560000001,1,1,17.75,5,1.5,0
66,2,1,1,6,16,0,1,5,1,0.0,1.0,1,0.0,0.666666667,0,0,31.5,1,0.5,0
3329,64,1,1,34,151,1520,1,33,40,0.893046107,0.595238095,12,0.0,0.112169312,0,0,50.359375,23,2.4844,1
33,2,1,0,2,4,0,0,2,2,0.0,1.0,0,0.0,0.666666667,0,0,14.5,3,1.5,0
4,4,1,0,23,4,6,22,1,4,2.0,0.0,0,0.0,0.5,0,0,0.0,1,1.0,1
87,1,1,0,3,1,0,3,0,0,2.0,0.0,0,0.0,0.0,0,0,68.0,0,0.0,0
2,2,1,0,2,2,1,1,1,2,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
177,18,1,3,36,33,141,32,4,18,0.8235294120000001,1.0,1,0.0,0.296296296,0,0,8.777777777999999,1,0.9444,1
5,5,1,0,20,5,10,20,0,5,2.0,0.0,0,0.0,0.6,0,0,0.0,1,1.0,0
184,6,3,0,2,19,15,2,0,4,1.12,0.0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,1
18,2,2,0,3,6,0,0,3,2,0.0,1.0,1,0.5,0.666666667,0,0,7.5,1,0.5,1
36,6,2,0,5,12,3,1,4,5,2.0,0.0,0,0.666666667,0.305555556,1,1,5.0,1,0.8333,0
113,6,2,0,4,15,0,1,3,6,0.466666667,1.0,2,0.615384615,0.5,1,3,17.33333333,1,0.8333,0
2,2,1,0,4,2,1,2,2,2,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
131,23,1,3,40,28,247,29,14,22,0.909090909,1.0,1,0.0,0.273913043,0,0,4.652173913,1,0.9565,1
340,10,2,1,6,21,0,3,4,6,0.412698413,1.0,1,0.470588235,0.3,1,3,32.3,2,1.1,1
1174,27,1,0,1,43,13,1,0,13,0.600961538,1.0,0,0.0,0.25308642,0,0,42.18518519,26,5.7407,1
160,8,1,0,6,19,0,3,3,8,0.666666667,1.0,2,0.0,0.34375,0,0,18.25,3,1.125,0
256,15,1,5,31,18,103,31,0,15,0.928571429,1.0,0,0.0,0.28,0,0,16.0,1,0.9333,1
116,8,1,0,4,19,2,1,3,6,0.17857142899999998,1.0,2,0.0,0.34375,0,0,13.0,2,1.0,1
19,5,1,4,8,6,4,7,1,5,0.5,1.0,0,0.0,0.8,0,0,2.6,1,0.8,1
1253,45,2,0,31,137,732,6,28,20,0.899793388,0.590909091,10,0.582524272,0.131118881,1,8,26.35555556,28,1.7556,1
723,14,3,0,13,24,69,0,13,12,0.963369963,0.571428571,0,0.454545455,0.205128205,0,0,49.14285714,1,0.8571,0
133,14,1,6,16,19,79,15,1,11,0.7230769229999999,1.0,0,0.0,0.7857142859999999,0,0,8.142857142999999,3,1.0,1
258,11,1,1,6,21,1,2,4,9,0.514285714,1.0,4,0.0,0.246753247,0,0,21.81818182,1,0.9091,0
8,3,1,6,13,4,3,12,1,3,2.0,0.0,0,0.0,0.666666667,0,0,1.666666667,1,0.6667,1
47,3,2,0,5,9,3,2,3,0,2.0,0.0,0,0.846153846,0.5555555560000001,1,3,14.66666667,4,1.6667,0
201,7,2,1,7,25,0,2,5,5,0.520833333,1.0,2,0.571428571,0.30952381,1,3,26.57142857,1,0.8571,1
340,9,2,0,9,32,0,1,8,9,0.291666667,1.0,2,0.6,0.259259259,2,3,36.44444444,11,3.0,1
18,18,1,0,10,18,153,9,1,18,2.0,0.0,0,0.0,0.37037037,0,0,0.0,1,1.0,1
70,3,3,0,11,13,1,1,10,3,2.0,0.0,0,0.666666667,0.533333333,1,3,22.33333333,2,1.3333,1
112,5,1,0,5,18,4,4,3,4,0.8214285709999999,1.0,2,0.0,0.35,0,0,20.0,2,1.2,1
57,6,2,0,7,14,15,3,5,5,2.0,0.0,0,0.705882353,0.333333333,2,3,8.5,3,1.1667,1
237,14,1,0,2,25,3,1,1,13,0.602564103,0.0,0,0.0,0.404761905,0,0,15.5,1,0.9286,0
130,4,1,0,0,18,0,0,0,3,1.166666667,0.5,0,0.0,0.333333333,0,0,30.0,6,2.5,0
28,3,1,0,4,7,3,2,2,3,2.0,0.0,0,0.0,0.833333333,0,0,8.333333332999999,2,1.0,1
13,2,2,7,8,4,0,7,1,1,0.0,1.0,1,0.75,0.75,0,0,5.0,1,0.5,1
197,13,1,1,41,21,64,41,0,11,0.611111111,1.0,0,0.0,0.292307692,0,0,13.92307692,4,1.4615,0
515,30,4,0,16,75,349,10,8,23,0.936781609,0.666666667,0,0.738317757,0.155172414,1,3,15.76666667,6,1.2667,1
116,9,3,1,8,27,0,1,7,9,0.0,1.0,1,0.666666667,0.259259259,2,2,11.77777778,4,1.3333,0
503,18,1,3,7,28,51,3,4,15,0.8099547509999999,1.0,0,0.0,0.198412698,0,0,26.22222222,19,2.1667,1
88,6,1,5,5,18,5,5,0,1,0.6,0.5,0,0.0,0.7,0,0,13.33333333,1,0.5,0
178,6,1,1,3,16,0,1,2,0,0.466666667,1.0,1,0.0,0.611111111,0,0,28.16666667,3,1.3333,0
10,2,2,0,3,4,1,0,3,2,2.0,0.0,0,0.666666667,0.666666667,0,0,4.0,1,0.5,1
577,16,2,1,22,53,0,2,21,14,0.466666667,1.0,1,0.594594595,0.23125,1,5,34.875,6,1.25,0
55,4,3,0,8,12,4,1,7,3,0.666666667,1.0,0,0.857142857,0.5,1,1,12.5,2,1.0,0
24,5,2,0,4,7,6,1,3,4,0.75,1.0,2,0.571428571,0.625,0,0,3.4,1,0.6,0
447,11,2,0,4,25,0,1,3,7,0.625,1.0,0,0.444444444,0.287878788,1,3,39.27272727,6,1.5455,1
6,6,1,0,11,6,15,11,0,6,2.0,0.0,0,0.0,0.375,0,0,0.0,1,1.0,0
147,6,2,0,9,28,0,1,8,6,0.0,1.0,1,0.705882353,0.333333333,2,3,23.33333333,4,1.5,0
659,10,1,0,9,37,17,1,8,0,0.5555555560000001,1.0,4,0.0,0.27777777800000003,0,0,64.2,4,1.1,1
237,14,1,0,2,25,3,1,1,13,0.602564103,0.0,0,0.0,0.404761905,0,0,15.5,1,0.9286,0
11,1,2,0,14,2,0,11,3,0,2.0,0.0,1,1.0,1.0,0,0,9.0,0,0.0,0
658,11,1,0,10,44,1,2,8,0,0.719047619,0.523809524,7,0.0,0.3666666670000001,0,0,56.90909091,7,1.2727,1
7,4,1,4,14,5,6,14,0,4,2.0,0.0,0,0.0,0.625,0,0,0.75,1,0.75,1
91,6,2,0,10,25,0,2,10,6,0.666666667,0.0,3,0.5,0.333333333,0,0,13.66666667,1,0.8333,1
207,16,2,0,5,26,80,2,5,8,0.8666666670000001,0.857142857,0,0.083333333,0.214285714,0,0,11.5,2,0.75,1
112,6,3,0,3,18,7,1,2,4,0.85,0.5,0,0.7,0.4,1,2,17.0,1,0.5,1
6,3,1,1,6,4,3,5,1,0,2.0,0.0,0,0.0,1.0,0,0,1.0,1,0.6667,0
286,15,1,0,9,22,0,8,1,14,0.900793651,0.222222222,3,0.0,0.380952381,0,0,16.86666667,7,0.8,1
432,18,1,0,30,39,0,28,3,17,0.81372549,0.833333333,2,0.0,0.426470588,0,0,22.66666667,5,2.4444,0
110,6,2,0,3,15,11,0,3,6,0.85,1.0,0,0.5555555560000001,0.388888889,0,0,16.66666667,4,1.5,0
143,10,3,0,3,23,0,1,2,8,0.75,0.5,0,0.538461538,0.288888889,2,2,12.9,2,0.7,0
31,3,2,0,5,8,3,1,4,3,2.0,0.0,0,0.7142857140000001,0.7777777779999999,1,2,9.333333332999999,1,0.6667,1
357,7,1,1,13,46,0,2,12,7,0.69047619,1.0,2,0.0,0.30952381,0,0,49.0,1,0.8571,1
56,8,2,1,2,16,0,1,1,8,0.0,1.0,1,0.681818182,0.395833333,1,2,5.875,1,0.875,1
361,16,1,0,3,24,0,2,2,12,0.383333333,1.0,2,0.0,0.328125,0,0,21.3125,7,1.75,1
82,5,2,0,2,12,0,1,1,5,0.125,0.5,0,0.5,0.466666667,1,2,15.0,1,0.8,0
113,6,3,0,4,15,0,1,3,6,0.466666667,1.0,2,0.615384615,0.5,1,3,17.33333333,1,0.8333,1
112,5,1,0,5,18,4,4,3,4,0.8214285709999999,1.0,2,0.0,0.35,0,0,20.0,2,1.2,1
1,1,1,0,6,1,0,4,2,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
43,3,2,0,4,8,0,1,3,3,0.0,1.0,0,0.666666667,0.833333333,0,0,13.0,1,0.6667,1
191,7,2,0,9,20,5,2,8,3,0.796296296,0.0,4,0.28571428600000004,0.27777777800000003,0,0,25.0,8,1.7143,0
120,7,3,0,7,21,9,2,6,6,0.7777777779999999,0.333333333,1,0.705882353,0.333333333,2,3,15.71428571,6,1.7143,1
84,5,2,0,19,18,0,8,15,4,0.7857142859999999,0.0,7,0.5,0.4,0,0,14.4,3,1.2,1
193,20,1,3,57,36,176,52,5,19,0.894736842,0.5,1,0.0,0.291666667,0,0,8.55,1,0.95,1
