loc,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
316,6,2,0,20,37,0,5,17,6,0.533333333,1.0,1,0.875,0.4166666670000001,1,2,51.16666667,1,0.6667,1
3,3,1,0,9,3,3,6,3,3,2.0,0.0,0,0.0,0.933333333,0,0,0.0,1,1.0,1
35,4,4,4,10,7,0,9,1,4,0.666666667,1.0,0,0.928571429,0.666666667,0,0,7.25,1,0.25,1
157,5,1,0,3,19,2,0,3,3,0.666666667,1.0,1,0.0,0.333333333,0,0,29.8,3,1.0,1
256,6,4,0,5,14,0,2,3,5,0.9,1.0,0,0.75,0.375,1,3,41.33333333,10,3.1667,1
145,4,1,0,1,25,6,0,1,2,2.0,0.0,0,0.0,0.875,0,0,35.25,2,1.0,0
3,3,1,0,4,3,3,2,2,3,2.0,0.0,0,0.0,0.5555555560000001,0,0,0.0,1,1.0,1
417,18,3,0,10,62,149,0,10,6,1.019607843,0.444444444,1,0.6,0.338235294,1,2,21.66666667,5,1.1111,0
382,30,1,43,68,49,359,59,12,30,0.902821317,0.909090909,7,0.0,0.176666667,1,1,11.36666667,4,1.3333,1
8177,152,1,0,66,245,7900,48,60,50,0.7615894040000001,0.7857142859999999,10,0.0,0.145695364,0,0,52.61184211,12,2.6118,1
316,9,1,1,12,50,0,1,11,6,0.645833333,0.666666667,1,0.0,0.377777778,0,0,33.44444444,3,1.6667,1
52,5,2,0,8,11,10,4,6,5,2.0,0.0,0,0.903225806,0.4,1,1,9.4,1,0.6,0
93,12,3,0,8,30,64,1,7,11,1.0,1.0,0,0.920454545,0.606060606,1,2,6.583333333,1,0.5833,0
0,0,1,0,61,0,0,58,4,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
133,30,1,0,10,60,435,0,10,30,2.0,0.0,0,0.0,0.133333333,0,0,3.433333333,1,0.9667,1
40,8,1,5,19,9,16,12,8,8,0.761904762,1.0,1,0.0,0.3125,0,0,3.625,1,0.875,1
118,5,2,1,8,23,4,2,6,3,0.25,1.0,1,0.571428571,0.457142857,0,0,22.4,2,0.8,1
81,2,2,0,10,14,1,6,5,2,2.0,0.0,0,0.941176471,1.0,1,1,39.5,1,0.5,1
93,9,1,1,7,17,34,1,6,4,0.6875,1.0,2,0.0,0.351851852,0,0,9.111111111,1,0.8889,1
66,4,1,0,8,14,6,8,0,3,2.0,0.0,0,0.0,0.4166666670000001,0,0,15.5,5,1.75,1
151,16,2,0,3,24,106,1,2,11,0.333333333,1.0,1,0.558823529,0.5,1,6,8.25,2,1.0625,1
210,5,2,0,11,26,10,4,9,5,2.0,0.0,0,0.903225806,0.4,2,2,41.0,1,0.6,1
42,4,2,0,8,12,6,4,6,4,2.0,0.0,0,0.933333333,0.4166666670000001,1,1,9.5,1,0.5,1
20,2,1,0,4,5,1,1,3,2,2.0,0.0,0,0.0,0.5,0,0,9.0,4,2.0,0
28,6,2,0,6,9,13,4,4,5,0.8,1.0,0,0.903225806,0.4,0,0,3.5,1,0.5,0
184,6,3,0,2,19,15,2,0,4,1.12,0.0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,0
66,4,2,0,9,16,2,0,9,4,0.666666667,0.0,1,0.7,0.4375,1,1,15.25,1,0.75,1
90,6,1,0,2,16,3,0,2,5,0.8666666670000001,0.333333333,0,0.0,0.466666667,0,0,13.5,2,1.3333,1
30,5,1,3,6,6,0,5,1,4,0.625,1.0,1,0.0,0.466666667,0,0,4.6,2,1.0,1
136,6,1,0,5,25,0,1,4,6,0.4,1.0,1,0.0,0.458333333,0,0,21.0,5,1.8333,1
42,2,1,0,1,10,1,0,1,2,2.0,0.0,0,0.0,0.75,0,0,20.0,4,2.0,1
1,1,1,0,5,1,0,4,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
30,5,1,3,6,6,0,5,1,4,0.625,1.0,1,0.0,0.466666667,0,0,4.6,2,1.0,1
129,20,2,0,8,27,118,5,3,17,0.473684211,1.0,1,0.5,0.316666667,1,3,5.4,1,0.95,1
12,12,1,0,3,12,66,3,0,12,2.0,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,0
344,44,1,2,45,86,946,2,43,44,1.0,1.0,1,0.0,0.064646465,0,0,6.772727272999999,1,0.9773,1
120,17,1,2,26,20,96,23,4,17,0.902777778,1.0,2,0.0,0.235294118,0,0,5.529411765,3,1.0588,1
99,6,1,4,12,18,7,4,8,3,0.666666667,1.0,1,0.0,0.4166666670000001,0,0,15.0,4,1.8333,1
680,11,1,0,2,37,49,1,1,4,0.933333333,0.25,0,0.0,0.233766234,0,0,59.72727273,60,9.7273,1
316,12,1,0,21,35,66,6,15,9,2.0,0.0,0,0.0,0.295454545,0,0,25.33333333,3,1.6667,1
154,5,2,0,11,21,10,4,9,5,2.0,0.0,0,0.903225806,0.4,1,1,29.8,1,0.6,1
272,4,3,0,11,30,6,0,11,4,2.0,0.0,0,0.727272727,0.4375,1,1,67.0,1,0.75,1
731,24,1,0,12,74,274,12,0,23,0.956521739,1.0,0,0.0,0.16847826100000002,0,0,29.41666667,8,2.5833,1
103,5,1,0,2,6,0,2,0,4,0.4166666670000001,1.0,0,0.0,0.466666667,0,0,19.0,3,1.4,0
53,6,1,1,16,12,9,16,0,5,0.6,1.0,0,0.0,0.444444444,0,0,7.333333333,1,0.6667,1
413,8,2,0,8,54,4,0,8,5,0.571428571,1.0,0,0.611111111,0.375,1,1,50.25,9,2.875,1
91,7,1,0,8,20,11,0,8,6,0.5,0.333333333,0,0.0,0.5,0,0,11.57142857,2,1.1429,1
168,6,1,0,8,30,0,0,8,4,0.333333333,1.0,1,0.0,0.4166666670000001,0,0,26.5,2,1.3333,0
244,5,2,0,14,30,0,4,12,5,0.4,1.0,1,0.903225806,0.433333333,1,1,46.8,4,1.2,1
1,1,1,0,2,1,0,2,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
77,4,1,0,1,16,0,1,0,4,0.444444444,1.0,0,0.0,0.625,0,0,17.5,2,1.25,0
5,5,1,0,4,5,10,2,2,5,2.0,0.0,0,0.0,0.6,0,0,0.0,1,1.0,1
102,3,3,0,6,21,3,1,5,2,2.0,0.0,0,0.875,0.7222222220000001,2,2,33.0,3,1.0,1
10,2,2,0,2,4,1,0,2,2,2.0,0.0,0,0.8888888890000001,0.666666667,0,0,4.0,1,0.5,0
43,7,1,0,3,9,11,3,0,7,0.611111111,1.0,0,0.0,0.523809524,0,0,4.714285714,1,0.8571,1
170,4,2,0,11,21,6,4,9,4,2.0,0.0,0,0.933333333,0.4166666670000001,1,1,41.5,1,0.5,1
388,5,3,2,16,18,0,15,1,4,0.666666667,0.5,1,0.8666666670000001,0.4,1,1,75.4,14,4.8,0
351,25,1,0,18,65,300,1,17,25,2.0,0.0,0,0.0,0.16,0,0,13.04,8,1.28,1
1,1,1,0,4,1,0,3,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
153,5,2,0,11,21,10,4,9,5,2.0,0.0,0,0.903225806,0.4,1,1,29.6,1,0.6,1
73,6,2,0,9,15,11,3,8,5,0.8,1.0,0,0.903225806,0.4,0,0,10.83333333,4,1.0,0
23,4,2,0,9,8,6,4,7,4,2.0,0.0,0,0.933333333,0.392857143,0,0,4.75,1,0.5,1
226,5,2,0,16,32,8,0,16,5,0.75,1.0,1,0.636363636,0.44,0,0,43.2,1,0.8,1
37,5,2,0,6,11,8,4,4,5,0.875,0.5,0,0.903225806,0.4,0,0,6.0,1,0.6,0
17,3,2,0,3,6,3,0,3,3,2.0,0.0,0,0.965517241,0.533333333,0,0,4.666666667,1,0.3333,0
438,37,1,0,16,92,0,3,13,34,0.5,1.0,1,0.0,0.177777778,1,1,10.78378378,12,1.1351,0
264,8,1,1,25,37,2,1,24,8,0.428571429,1.0,2,0.0,0.392857143,0,0,31.75,1,0.875,1
177,7,1,0,1,26,1,0,1,6,0.0,1.0,0,0.0,0.464285714,0,0,24.0,4,1.0,1
3,3,1,0,5,3,3,5,0,3,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
17,3,2,0,3,6,3,0,3,3,2.0,0.0,0,0.965517241,0.533333333,0,0,4.666666667,1,0.3333,0
95,13,2,1,5,17,66,1,4,13,0.75,1.0,1,0.52173913,0.461538462,0,0,6.230769231,4,1.3846,1
4,4,1,0,4,4,6,4,0,4,2.0,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
88,6,2,0,8,20,15,0,8,5,1.0,0.0,0,0.6875,0.4166666670000001,1,1,13.5,2,1.0,0
7,2,1,0,8,2,1,7,1,2,2.0,0.0,0,0.0,0.625,0,0,0.0,1,1.0,0
84,3,1,0,1,10,1,1,0,2,0.5,0.0,0,0.0,0.5,0,0,26.66666667,10,3.3333,0
67,4,2,0,8,12,6,4,6,4,2.0,0.0,0,0.933333333,0.4166666670000001,1,1,15.75,1,0.5,1
487,15,2,0,19,50,39,3,16,12,0.811688312,1.0,1,0.333333333,0.237037037,0,0,30.73333333,3,1.2667,1
94,8,5,0,48,15,6,45,3,8,0.80952381,1.0,0,0.666666667,0.375,1,1,10.0,2,1.0,1
195,6,1,0,4,33,0,1,3,6,0.4,1.0,1,0.0,0.5,0,0,30.83333333,2,1.1667,1
31,5,2,0,9,11,10,5,6,5,2.0,0.0,0,0.903225806,0.4,1,2,5.2,1,0.6,0
219,8,2,0,17,42,0,5,14,8,0.523809524,1.0,1,0.8235294120000001,0.28125,1,1,26.0,1,0.75,1
28,4,2,0,7,10,6,4,5,4,2.0,0.0,0,0.933333333,0.392857143,0,0,6.0,1,0.5,0
3,3,1,0,9,3,3,8,1,3,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,1
1,1,1,0,8,1,0,7,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
1,1,1,0,11,1,0,11,0,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
13,5,1,1,3,6,10,1,2,5,2.0,0.0,0,0.0,0.48,0,0,1.6,1,0.8,1
4,4,1,0,8,4,6,8,0,4,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
245,23,1,0,9,52,0,1,8,22,0.672727273,0.2,2,0.0,0.186956522,0,0,9.434782608999999,4,1.1739,1
200,39,1,0,18,76,0,3,15,38,0.026315789,1.0,1,0.0,0.111111111,0,0,4.102564103,1,0.9487,1
62,5,2,0,10,12,10,4,8,5,2.0,0.0,0,0.903225806,0.4,1,2,11.4,1,0.6,0
991,24,1,0,2,36,0,1,1,21,0.504347826,0.666666667,0,0.0,0.3125,0,0,39.66666667,7,1.5,1
11,2,2,0,2,5,1,1,1,1,2.0,0.0,0,0.941176471,0.833333333,1,2,4.5,1,0.5,0
1,1,1,0,5,1,0,4,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
12396,90,1,0,5,123,575,1,4,10,0.804221995,0.272727273,1,0.0,0.33895131100000003,0,0,136.3666667,201,12.8222,1
18,3,2,0,4,7,3,0,4,3,2.0,0.0,0,0.7142857140000001,0.5,0,0,5.0,1,0.6667,0
33,33,1,0,64,33,528,56,14,33,2.0,0.0,0,0.0,0.222222222,0,0,0.0,1,1.0,1
141,6,1,1,5,17,3,3,2,5,0.4,1.0,0,0.0,0.388888889,0,0,22.33333333,4,1.3333,1
33,2,2,0,4,8,0,1,3,2,0.0,1.0,0,0.977272727,0.625,0,0,15.0,2,1.0,1
28,6,2,0,6,9,13,4,4,5,0.8,1.0,0,0.903225806,0.4,0,0,3.5,1,0.5,0
109,4,2,0,3,17,0,1,2,2,0.5555555560000001,0.333333333,0,0.571428571,0.45,0,0,25.5,6,2.0,1
5,5,1,0,12,5,10,8,4,5,2.0,0.0,0,0.0,0.68,0,0,0.0,1,1.0,0
211,1,1,0,3,1,0,3,0,0,2.0,0.0,0,0.0,0.0,0,0,168.0,0,0.0,1
23,4,1,0,1,7,0,1,0,4,0.333333333,1.0,0,0.0,0.625,0,0,4.5,1,0.75,0
45,3,1,0,4,8,1,3,1,0,0.5,1.0,0,0.0,0.5,0,0,13.66666667,2,0.6667,0
90,4,1,0,5,17,0,0,5,4,0.333333333,0.0,2,0.0,0.5,0,0,20.75,3,1.5,1
5,3,1,0,6,3,3,2,4,3,1.5,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,0
39,5,2,0,8,10,10,4,6,5,2.0,0.0,0,0.903225806,0.4,1,2,6.8,1,0.6,0
204,5,2,0,11,26,10,4,9,5,2.0,0.0,0,0.903225806,0.4,2,2,39.8,1,0.6,1
145,21,1,2,74,28,208,72,2,17,0.0,1.0,1,0.0,0.40952381,0,0,5.857142857,2,0.9524,1
10,2,2,0,2,4,1,0,2,2,2.0,0.0,0,0.8888888890000001,0.666666667,0,0,4.0,1,0.5,0
5,5,1,0,4,5,10,2,2,5,2.0,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
431,28,1,0,18,68,0,3,15,28,0.0,1.0,1,0.0,0.25,0,0,14.35714286,2,0.9286,1
45,5,5,0,23,7,0,20,3,5,0.6875,1.0,0,0.8235294120000001,0.5,0,0,7.2,1,0.6,1
352,1,1,0,2,1,0,2,0,0,2.0,0.0,0,0.0,0.0,0,0,276.0,0,0.0,1
34,4,1,0,6,10,6,1,5,4,2.0,0.0,0,0.0,0.5,0,0,7.5,1,0.75,0
603,9,1,0,15,78,0,0,15,5,0.7386363640000001,0.727272727,3,0.0,0.422222222,0,0,64.77777778,8,1.8889,1
220,4,1,0,5,17,6,2,3,4,2.0,0.0,0,0.0,0.3125,0,0,54.0,14,4.0,1
37,4,2,0,10,10,6,4,8,4,2.0,0.0,0,0.933333333,0.392857143,1,1,8.25,1,0.5,0
375,18,2,0,4,36,0,1,3,13,0.79144385,0.545454545,5,0.375,0.22689075600000005,1,2,19.22222222,1,0.8333,1
241,3,1,0,9,32,3,1,8,2,2.0,0.0,0,0.0,0.444444444,0,0,79.33333333,1,0.6667,1
470,10,1,0,3,40,39,0,3,4,0.962962963,1.0,0,0.0,0.388888889,0,0,45.7,8,2.3,0
51,6,1,0,2,13,0,0,2,6,0.4,1.0,0,0.0,0.833333333,0,0,7.166666667,1,0.8333,1
17,3,2,0,5,6,3,4,3,3,2.0,0.0,0,0.965517241,0.533333333,0,0,4.666666667,1,0.3333,0
153,5,2,0,11,21,10,4,9,5,2.0,0.0,0,0.903225806,0.4,1,1,29.6,1,0.6,1
2,0,1,0,1,0,0,1,0,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
41,3,1,0,3,11,3,1,2,2,2.0,0.0,0,0.0,0.666666667,0,0,12.66666667,2,1.0,0
161,21,1,0,12,40,52,4,8,21,0.683333333,0.0,3,0.0,0.214285714,0,0,6.523809524,2,1.0476,1
276,10,2,0,13,39,43,2,11,7,0.7777777779999999,1.0,0,0.466666667,0.24691358,0,0,26.5,5,1.5,1
274,8,2,0,9,39,8,0,9,5,0.5,1.0,0,0.611111111,0.375,0,0,33.0,7,2.25,1
106,13,1,1,7,23,34,2,5,12,0.8472222220000001,1.0,2,0.0,0.21978022,0,0,6.692307692000001,2,1.0,1
5,5,1,0,30,5,10,30,0,5,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
285,7,3,0,11,31,9,0,11,5,0.5,1.0,0,0.571428571,0.428571429,0,0,39.42857143,1,0.8571,1
2,2,1,0,5,2,1,5,1,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
365,15,1,0,18,27,29,10,10,15,0.69047619,0.833333333,0,0.0,0.177777778,0,0,22.93333333,7,1.8,1
249,5,2,0,16,33,0,4,14,5,0.5,1.0,1,0.903225806,0.466666667,0,0,48.4,1,0.6,1
5,5,1,0,4,5,10,3,1,5,2.0,0.0,0,0.0,0.9,0,0,0.0,1,1.0,1
32,5,2,0,10,11,10,4,8,5,2.0,0.0,0,0.903225806,0.371428571,1,2,5.4,1,0.6,0
523,11,2,0,8,43,27,0,8,6,0.728571429,1.0,0,0.523809524,0.28571428600000004,0,0,45.90909091,5,1.9091,1
61,3,1,0,5,12,0,0,5,3,0.875,0.75,1,0.0,0.5555555560000001,0,0,18.0,4,1.6667,1
37,5,1,0,6,9,0,2,4,4,0.25,1.0,1,0.0,0.433333333,0,0,6.2,1,0.8,1
159,12,1,6,16,28,40,12,5,11,0.848484848,0.833333333,2,0.0,0.238095238,0,0,11.75,2,1.0,1
118,4,2,0,5,21,0,1,4,2,0.333333333,1.0,1,0.571428571,0.541666667,0,0,28.25,2,1.0,1
24,24,1,0,44,24,276,37,7,24,2.0,0.0,0,0.0,0.244047619,0,0,0.0,1,1.0,1
19,2,2,2,6,6,1,2,4,1,2.0,0.0,0,0.875,0.75,0,0,8.5,2,1.0,0
121,4,2,0,3,17,0,1,2,2,0.5555555560000001,0.333333333,0,0.571428571,0.45,0,0,28.5,7,2.25,1
3,3,1,0,2,3,3,1,2,3,2.0,0.0,0,0.0,0.5555555560000001,0,0,0.0,1,1.0,0
1,1,1,0,6,1,0,5,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
580,11,1,0,13,40,0,2,11,10,0.663636364,1.0,3,0.0,0.246753247,0,0,50.72727273,3,1.1818,1
86,4,2,0,6,16,0,1,5,3,0.166666667,1.0,1,0.666666667,0.5,0,0,20.0,1,0.5,1
1,1,1,0,5,1,0,4,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
83,6,1,0,6,25,0,1,5,6,0.4,1.0,1,0.0,0.458333333,0,0,12.5,2,1.0,1
340,43,2,0,44,52,897,0,44,41,0.011904762,1.0,0,0.505882353,0.06760411,0,0,6.860465116,4,1.0698,1
3,3,1,0,4,3,3,3,1,3,2.0,0.0,0,0.0,0.7777777779999999,0,0,0.0,1,1.0,1
357,10,1,1,12,46,0,1,11,7,0.814814815,0.5,1,0.0,0.422222222,0,0,34.1,2,1.1,1
209,4,2,0,26,25,0,13,14,4,0.333333333,1.0,1,0.842105263,0.5,1,1,51.0,1,0.75,1
168,4,2,0,11,21,6,4,9,4,2.0,0.0,0,0.933333333,0.4166666670000001,1,1,41.0,1,0.5,1
17,3,5,0,35,6,3,34,1,3,1.5,1.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,1
261,5,2,0,6,29,0,0,6,5,0.25,1.0,0,0.7333333329999999,0.45,0,0,50.8,3,1.6,1
6,2,2,0,2,3,1,0,2,2,2.0,0.0,0,0.8,0.666666667,0,0,2.0,1,0.5,0
776,15,4,0,22,89,51,1,22,11,0.826530612,0.857142857,1,0.8478260870000001,0.373333333,2,2,49.8,5,1.4667,0
10,10,1,0,5,10,45,3,2,10,2.0,0.0,0,0.0,0.266666667,0,0,0.0,1,1.0,1
53,0,1,0,5,0,0,5,0,0,2.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1
12,3,2,0,2,6,3,0,2,1,2.0,0.0,0,0.7142857140000001,0.666666667,1,2,3.0,1,0.6667,1
185,6,1,0,7,20,9,7,0,4,0.7,0.25,0,0.0,0.4,0,0,29.16666667,6,2.0,1
1402,49,1,0,33,132,674,3,30,38,0.794507576,0.590909091,7,0.0,0.181632653,0,0,27.16326531,6,1.4286,1
86,10,3,0,8,20,3,6,2,10,0.5555555560000001,1.0,0,0.793103448,0.38,1,4,7.4,1,0.6,0
154,5,2,0,11,21,10,4,9,5,2.0,0.0,0,0.903225806,0.4,1,1,29.8,1,0.6,1
204,9,5,0,30,19,0,25,5,9,0.625,1.0,0,0.7777777779999999,0.355555556,0,0,21.11111111,1,0.4444,1
20,4,2,0,6,7,6,4,4,4,2.0,0.0,0,0.933333333,0.4166666670000001,0,0,4.0,1,0.5,0
41,41,1,0,49,41,820,49,41,41,2.0,0.0,0,0.0,0.069767442,0,0,0.0,1,1.0,0
23,3,2,0,4,8,3,1,3,3,2.0,0.0,0,0.984615385,0.5,1,1,6.666666667,1,0.3333,0
1,1,1,0,4,1,0,3,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
28,6,2,0,6,9,13,4,4,5,0.8,1.0,0,0.909090909,0.4,0,0,3.5,1,0.5,0
40,40,1,0,73,40,780,63,16,40,2.0,0.0,0,0.0,0.1875,0,0,0.0,1,1.0,1
126,4,2,0,7,24,0,1,6,2,0.333333333,1.0,1,0.571428571,0.541666667,0,0,30.25,2,1.0,0
12,3,2,0,2,6,3,0,2,1,2.0,0.0,0,0.7142857140000001,0.666666667,1,2,3.0,1,0.6667,0
3,3,1,0,6,3,3,6,0,3,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
43,4,2,0,8,12,6,4,6,4,2.0,0.0,0,0.9375,0.4166666670000001,1,1,9.75,1,0.5,0
325,6,2,0,18,48,13,0,18,5,0.8,1.0,1,0.642857143,0.35714285700000004,0,0,52.0,1,0.8333,1
207,6,2,0,11,24,15,4,9,5,2.0,0.0,0,0.882352941,0.333333333,2,2,33.5,2,0.8333,0
4,4,1,0,8,4,6,8,0,4,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
77,4,1,0,1,16,0,1,0,4,0.444444444,1.0,0,0.0,0.625,0,0,17.5,2,1.25,0
50,4,1,0,0,12,6,0,0,4,2.0,0.0,0,0.0,0.5,0,0,11.5,2,1.0,0
3,3,1,0,4,3,3,2,2,3,2.0,0.0,0,0.0,0.5555555560000001,0,0,0.0,1,1.0,0
43,7,1,0,3,9,11,3,0,7,0.611111111,1.0,0,0.0,0.523809524,0,0,4.714285714,1,0.8571,0
39,5,2,0,9,10,10,5,6,5,2.0,0.0,0,0.909090909,0.4,1,2,6.8,1,0.6,0
41,3,1,0,3,11,3,1,2,2,2.0,0.0,0,0.0,0.666666667,0,0,12.66666667,2,1.0,0
211,1,1,0,2,1,0,2,0,0,2.0,0.0,0,0.0,0.0,0,0,168.0,0,0.0,1
255,13,1,6,17,33,48,12,6,12,0.8472222220000001,0.833333333,2,0.0,0.241758242,0,0,18.15384615,7,1.4615,1
197,6,2,0,11,24,15,4,9,5,2.0,0.0,0,0.882352941,0.333333333,2,2,31.83333333,2,0.8333,0
103,13,2,1,5,18,58,1,4,13,0.666666667,1.0,1,0.6333333329999999,0.461538462,0,0,6.846153846,4,1.4615,0
8270,153,1,0,68,250,8092,49,61,50,0.7434210529999999,0.807692308,10,0.0,0.145559211,0,0,52.88235294,12,2.6275,1
28,4,2,0,7,10,6,4,5,4,2.0,0.0,0,0.9375,0.392857143,0,0,6.0,1,0.5,1
199,9,2,0,12,29,34,2,10,7,0.75,1.0,0,0.5625,0.263888889,0,0,21.0,5,1.4444,1
67,4,2,0,8,12,6,4,6,4,2.0,0.0,0,0.9375,0.4166666670000001,1,1,15.75,1,0.5,0
298,18,1,0,3,36,133,2,3,18,0.764705882,0.0,1,0.0,0.333333333,0,0,15.5,4,1.3889,0
23,4,2,0,9,8,6,4,7,4,2.0,0.0,0,0.9375,0.392857143,0,0,4.75,1,0.5,1
37,4,2,0,10,10,6,4,8,4,2.0,0.0,0,0.9375,0.392857143,1,1,8.25,1,0.5,0
357,10,1,1,12,46,0,1,11,7,0.814814815,0.5,1,0.0,0.422222222,0,0,34.1,2,1.1,1
62,5,2,0,11,12,10,5,8,5,2.0,0.0,0,0.909090909,0.4,1,2,11.4,1,0.6,0
1,1,1,0,8,1,0,7,1,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,2,1,0,4,2,1,2,2,2,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
129,5,2,0,11,18,10,4,9,5,2.0,0.0,0,0.909090909,0.4,1,1,24.8,1,0.6,1
239,5,2,0,14,31,10,0,14,5,2.0,0.0,0,0.692307692,0.44,0,0,46.8,1,0.8,1
151,6,1,0,7,27,5,4,4,3,1.076923077,0.307692308,2,0.0,0.333333333,0,0,22.0,5,2.1667,1
371,15,1,0,17,28,29,9,10,15,0.69047619,0.833333333,0,0.0,0.177777778,0,0,23.33333333,7,1.8667,0
204,9,5,0,33,19,0,28,5,9,0.625,1.0,0,0.7777777779999999,0.355555556,0,0,21.11111111,1,0.4444,0
25,25,1,0,54,25,300,47,7,25,2.0,0.0,0,0.0,0.24,0,0,0.0,1,1.0,1
6,1,1,0,6,2,0,6,0,1,2.0,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
162,28,1,3,8,55,0,3,5,28,0.0,1.0,1,0.0,0.17857142899999998,0,0,4.75,1,0.9643,1
198,25,1,2,80,46,298,76,5,21,0.166666667,1.0,1,0.0,0.213333333,0,0,6.88,3,1.04,0
4,4,1,0,6,4,6,6,0,4,2.0,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0
437,4,1,0,2,12,6,2,0,3,1.0,0.0,0,0.0,0.375,0,0,106.25,63,23.0,0
63,7,1,0,2,14,0,0,2,7,0.4166666670000001,1.0,0,0.0,0.857142857,0,0,7.714285714,1,0.8571,0
1,1,1,0,6,1,0,2,4,1,2.0,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
17,17,1,0,5,17,136,3,2,17,2.0,0.0,0,0.0,0.210084034,0,0,0.0,1,1.0,1
565,22,3,0,12,84,177,0,12,20,0.928571429,1.0,0,0.637931034,0.309090909,1,1,24.13636364,5,1.1364,0
5,5,1,0,32,5,10,32,0,5,2.0,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
52,3,1,1,6,9,1,1,5,1,0.5,1.0,2,0.0,0.466666667,0,0,15.66666667,1,0.6667,0
103,5,1,0,2,6,0,2,0,4,0.4166666670000001,1.0,0,0.0,0.466666667,0,0,19.0,3,1.4,0
45,3,1,0,4,8,1,3,1,0,0.5,1.0,0,0.0,0.5,0,0,13.66666667,2,0.6667,0
32,5,2,0,5,10,10,1,4,5,2.0,0.0,0,0.8620689659999999,0.666666667,0,0,5.4,1,0.8,0
236,9,1,0,2,27,18,0,2,7,0.825,0.4,0,0.0,0.4,0,0,24.66666667,5,1.8889,1
87,2,2,0,11,16,1,6,6,2,2.0,0.0,0,0.947368421,1.0,1,1,42.5,1,0.5,0
2,2,1,0,5,2,1,5,1,2,2.0,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0
23,3,2,0,4,8,3,1,3,3,2.0,0.0,0,0.984615385,0.5,1,1,6.666666667,1,0.3333,0
245,11,2,0,7,39,7,1,6,9,0.666666667,0.0,1,0.72972973,0.333333333,0,0,21.0,5,1.9091,1
12,3,2,0,2,6,3,0,2,1,2.0,0.0,0,0.7142857140000001,0.666666667,1,2,3.0,1,0.6667,0
184,6,3,0,2,19,15,2,0,4,1.12,0.0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,0
95,3,1,0,2,13,1,2,0,2,0.5,1.0,0,0.0,0.5,0,0,30.33333333,4,1.3333,1
163,6,1,0,8,30,0,0,8,4,0.333333333,1.0,1,0.0,0.4166666670000001,0,0,25.66666667,2,1.3333,0
157,5,1,0,3,19,2,0,3,3,0.666666667,1.0,1,0.0,0.333333333,0,0,29.8,3,1.0,0
340,43,2,0,44,52,897,0,44,41,0.011904762,1.0,0,0.505882353,0.06760411,0,0,6.860465116,4,1.0698,1
6,6,1,0,3,6,15,2,1,6,2.0,0.0,0,0.0,0.916666667,0,0,0.0,1,1.0,0
344,44,1,1,44,86,946,1,43,44,1.0,1.0,1,0.0,0.064646465,0,0,6.772727272999999,1,0.9773,1
316,9,1,1,12,51,0,1,11,6,0.7142857140000001,0.571428571,1,0.0,0.377777778,0,0,33.33333333,3,1.6667,1
438,37,1,0,16,92,0,3,13,34,0.5,1.0,1,0.0,0.177777778,1,1,10.78378378,12,1.1351,0
133,4,2,0,9,19,6,4,7,4,2.0,0.0,0,0.9375,0.4166666670000001,1,1,32.25,1,0.5,0
